,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,847,IMS007,010000,15,2,0,0,2,135,148,1
1,847,IMS029,010100,2,1,0,0,1,193,193,1
2,847,IMS052,010000,14,13,0,0,15,42,298,1
3,847,IMS158,010000,5,1,0,0,1,193,193,1
4,847,IMS234,010000,10,8,0,0,8,120,303,1
5,847,IMSA51,010100,6,6,0,0,12,40,60,1
6,847,IMSB15,010100,53,49,0,0,50,202,257,1
7,847,IMSB20,010000,5,2,0,0,3,128,150,1
8,847,IMSB23,010100,5,5,0,0,16,45,64,1
9,847,IMSB75,010000,7,1,0,0,1,254,254,1
10,847,IMSC40,010000,15,15,0,0,16,132,302,1
11,847,IMSC80,010000,5,5,0,0,19,259,263,1
12,847,IMSD58,001000,12,12,0,0,12,41,309,1
13,847,IMSD58,002000,12,11,0,0,12,40,81,1
14,847,IMSD58,003000,12,8,0,0,8,54,304,1
15,847,IMSD58,004000,12,10,0,0,10,42,80,1
16,847,IMSD59,001000,16,14,0,0,14,41,309,1
17,847,IMSD59,002000,16,12,0,0,13,40,77,1
18,847,IMSD59,003000,16,14,0,0,14,42,304,1
19,847,IMSD60,010100,28,19,4,0,19,41,309,1
20,847,IMSD60,010200,28,11,3,0,11,40,81,1
21,847,IMSD61,010100,12,10,0,0,10,41,70,1
22,847,IMSD61,010200,12,10,0,0,11,40,81,1
23,847,IMSD61,010300,12,9,0,0,9,54,309,1
24,847,IMSD61,010400,12,10,0,0,11,42,80,1
25,847,IMSD62,001000,55,40,7,0,40,40,309,1
26,847,IMSD63,001000,24,22,0,0,22,40,309,1
27,847,IMSD63,002000,24,18,0,0,18,42,304,1
28,847,IMSD64,010100,24,23,0,0,23,259,302,1
29,847,IMSD64,010200,24,22,0,0,23,261,303,1
30,847,IMSD65,010100,24,23,0,0,24,259,302,1
31,847,IMSD65,010200,24,22,0,0,22,261,303,1
32,847,IMSD66,010100,10,9,0,0,9,259,279,1
33,847,IMSD66,010200,10,10,0,0,11,160,302,1
34,847,IMSD66,010300,10,9,0,0,9,261,299,1
35,847,IMSD66,010400,9,9,0,0,9,271,303,1
36,847,IMSD66,010500,9,9,0,0,9,260,300,1
37,847,IMSD67,010100,16,14,0,0,14,259,302,1
38,847,IMSD67,010200,16,15,0,0,15,261,299,1
39,847,IMSD67,010300,16,16,0,0,16,260,303,1
40,847,IMSD69,001000,16,15,0,0,15,259,309,1
41,847,IMSD69,002000,16,15,0,0,15,261,299,1
42,847,IMSD69,003000,16,16,0,0,16,260,303,1
43,847,IMSD70,001000,24,22,0,0,22,259,302,1
44,847,IMSD70,002000,24,23,0,0,23,260,303,1
45,847,IMSD71,010100,28,28,0,0,30,202,253,1
46,847,IMSD71,010200,27,24,0,0,24,210,257,1
47,847,IMSD72,010100,11,11,0,0,13,202,253,1
48,847,IMSD72,010200,11,11,0,0,11,207,245,1
49,847,IMSD72,010300,11,10,0,0,10,210,238,1
50,847,IMSD72,010400,11,9,0,0,9,228,257,1
51,847,IMSD72,010500,11,10,0,0,10,212,256,1
52,847,IMSD73,010100,28,28,0,0,29,202,255,1
53,847,IMSD73,010200,27,23,0,0,25,200,256,1
54,847,IMSD74,010000,53,52,0,0,52,202,257,1
55,847,IMSD75,001000,28,27,0,0,27,202,257,1
56,847,IMSD75,002000,27,23,0,0,24,210,256,1
57,847,IMSD76,001000,53,51,0,0,51,202,257,1
58,847,IMSD82,010100,21,20,0,0,25,159,217,1
59,847,IMSD82,010200,21,21,0,0,26,39,192,1
60,847,IMSD88,010100,42,39,0,0,39,161,217,1
61,847,IMSD89,010100,11,8,0,0,8,176,204,1
62,847,IMSD89,010200,11,11,0,0,11,161,192,1
63,847,IMSD89,010300,10,10,0,0,10,175,217,1
64,847,IMSD89,010400,10,10,0,0,12,164,195,1
65,847,IMSD91,001000,42,39,0,0,39,161,217,1
66,847,IMSD92,001000,42,39,0,0,39,161,217,1
67,847,IMSD93,010100,11,11,0,0,13,129,160,1
68,847,IMSD93,010200,11,11,0,0,11,130,159,1
69,847,IMSD93,010300,10,9,0,0,10,113,133,1
70,847,IMSD93,010400,10,8,0,0,8,137,200,1
71,847,IMSD95,010100,11,11,0,0,13,129,160,1
72,847,IMSD95,010200,11,11,0,0,11,130,159,1
73,847,IMSD95,010300,10,9,0,0,10,113,133,1
74,847,IMSD95,010400,10,7,0,0,7,137,158,1
75,847,IMSD96,010100,21,21,0,0,23,125,156,1
76,847,IMSD96,010200,21,17,0,0,18,113,200,1
77,847,IMSD97,001000,42,40,0,0,40,113,200,1
78,847,IMSD98,001000,14,14,0,0,16,129,160,1
79,847,IMSD98,002000,14,14,0,0,14,117,200,1
80,847,IMSD98,003000,14,13,0,0,14,113,159,1
81,847,IMSE10,001000,53,51,0,0,52,202,257,1
82,847,IMSE11,001000,55,38,7,0,38,40,304,1
83,847,IMSE23,001000,42,39,0,0,40,161,217,1
84,847,IMSE36,001000,48,42,0,0,43,259,303,1
85,847,IMSE72,001000,5,5,0,0,16,259,263,1
86,847,IMSF08,010000,5,5,0,0,13,45,66,1
