,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,112,ADM001,090000,15,9,0,0,13,2,573,1
1,112,ADM001,100000,15,15,0,0,28,23,331,1
2,112,ENG229,010100,5,5,0,0,31,121,259,1
3,112,FCC001,010000,10,8,0,0,13,23,639,1
4,112,FCHC45,010000,35,29,0,0,43,101,612,1
5,112,FCHC45,020000,10,3,0,0,8,143,253,1
6,112,FISA75,010100,42,35,0,0,43,107,519,1
7,112,IPSA39,010000,12,12,0,0,16,23,566,1
8,112,LETB33,000100,1,1,0,0,13,12,12,1
9,112,LETB33,000200,1,1,0,0,9,76,76,1
10,112,LETB34,000100,3,2,0,0,3,28,456,1
11,112,LETB39,000100,1,1,0,0,21,5,5,1
12,112,LETB40,000100,1,1,0,0,2,318,318,1
13,112,LETB41,000100,1,1,0,0,3,376,376,1
14,112,LETD56,010000,1,1,0,0,5,6,6,1
15,112,LETE46,010100,10,10,0,0,25,104,343,1
16,112,MAT220,010100,15,15,0,0,25,96,605,1
17,112,MAT236,070000,45,30,0,0,34,109,513,1
18,112,MAT236,080000,15,9,0,0,12,238,634,1
19,112,MAT569,010000,3,3,0,0,10,33,216,1
20,112,MATA01,010000,55,16,49,10,27,99,413,1
21,112,MATA01,020000,28,28,0,0,39,98,572,1
22,112,MATA02,090000,65,26,49,10,68,78,211,1
23,112,MATA07,070000,45,45,0,0,67,73,269,1
24,112,MATA07,080000,5,5,0,0,37,88,161,1
25,112,MATA37,020200,24,12,0,0,14,98,635,1
26,112,MATA37,040400,28,5,4,0,10,100,639,1
27,112,MATA38,020200,30,26,4,0,34,88,612,1
28,112,MATA38,030300,5,5,0,0,11,258,629,1
29,112,MATA39,020000,45,14,4,0,17,89,646,1
30,112,MATA40,010100,45,45,0,0,66,73,288,1
31,112,MATA40,030300,5,5,0,0,36,104,226,1
32,112,MATA42,010100,60,21,49,10,27,100,517,1
33,112,MATA42,020200,26,19,0,0,28,78,636,1
34,112,MATA47,010000,35,35,0,0,54,76,217,1
35,112,MATA48,010100,40,40,0,0,64,73,212,1
36,112,MATA49,010100,35,35,0,0,48,109,269,1
37,112,MATA50,010100,45,45,0,0,76,76,273,1
38,112,MATA51,010100,45,23,0,0,26,101,330,1
39,112,MATA52,010100,28,28,0,0,41,101,450,1
40,112,MATA53,010100,40,25,0,0,31,51,646,1
41,112,MATA54,010100,40,37,0,0,41,106,478,1
42,112,MATA55,010100,40,31,0,0,36,109,643,1
43,112,MATA56,010100,35,19,0,0,30,106,646,1
44,112,MATA57,000100,25,21,0,0,44,78,630,1
45,112,MATA57,000200,20,20,0,0,60,73,119,1
46,112,MATA58,010100,35,35,0,0,40,101,499,1
47,112,MATA59,010100,40,23,0,0,28,106,546,1
48,112,MATA60,010100,34,12,0,0,16,105,420,1
49,112,MATA61,010100,35,20,0,0,23,101,499,1
50,112,MATA62,010100,40,26,0,0,33,76,482,1
51,112,MATA63,010100,35,14,0,0,17,105,411,1
52,112,MATA64,010100,30,19,0,0,21,40,428,1
53,112,MATA65,010100,36,18,0,0,29,41,450,1
54,112,MATA66,030000,2,1,0,0,1,354,354,1
55,112,MATA66,040000,5,3,0,0,4,167,335,1
56,112,MATA66,080000,3,3,0,0,3,28,290,1
57,112,MATA66,090000,5,3,0,0,3,18,284,1
58,112,MATA66,170000,2,2,0,0,6,40,146,1
59,112,MATA66,210000,2,1,0,0,1,203,203,1
60,112,MATA66,220000,2,1,0,0,1,10,10,1
61,112,MATA66,230000,4,1,0,0,1,142,142,1
62,112,MATA66,250000,2,1,0,0,1,250,250,1
63,112,MATA66,260000,3,2,0,0,2,2,7,1
64,112,MATA67,010100,5,5,0,0,6,12,35,1
65,112,MATA67,020200,5,5,0,0,6,15,44,1
66,112,MATA67,030300,2,2,0,0,1,27,46,1
