,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,206,BIOA92,010000,4,4,0,0,43,86,349,1
1,206,BIOA92,020000,4,4,0,0,54,146,174,1
2,206,BIOA93,010000,30,30,0,0,51,126,337,1
3,206,BIOA93,020000,30,25,0,0,39,138,914,1
4,206,BIOC07,020000,1,1,0,0,9,371,371,1
5,206,BIOD72,020200,1,1,0,0,26,71,71,1
6,206,HACA50,010000,2,2,0,0,14,298,371,1
7,206,ICS002,010100,21,1,20,0,24,222,222,1
8,206,ICS002,010200,21,16,18,13,18,152,399,1
9,206,ICS002,010400,21,8,13,0,36,223,348,1
10,206,ICS013,010100,25,24,0,0,32,160,832,1
11,206,ICS013,010200,25,13,0,0,21,275,838,1
12,206,ICS013,010300,25,16,0,0,32,166,846,1
13,206,ICS018,010100,9,9,0,0,39,158,315,1
14,206,ICS018,010200,9,9,0,0,24,183,336,1
15,206,ICS018,010300,9,9,0,0,21,164,388,1
16,206,ICS018,010400,9,9,0,0,15,190,820,1
17,206,ICS018,010500,9,6,0,0,11,189,775,1
18,206,ICS018,010600,9,2,0,0,8,175,512,1
19,206,ICS018,010700,9,4,0,0,9,165,752,1
20,206,ICS018,010800,9,2,0,0,7,254,547,1
21,206,ICS018,010900,9,6,0,0,12,249,431,1
22,206,ICS018,011000,9,4,0,0,9,296,962,1
23,206,ICS025,010100,20,19,0,0,26,161,836,1
24,206,ICS025,010200,20,20,0,0,40,167,296,1
25,206,ICS025,010300,20,3,0,0,12,305,775,1
26,206,ICS025,010400,20,10,0,0,20,176,766,1
27,206,ICS028,030900,10,10,0,0,30,159,528,1
28,206,ICS028,031000,10,10,0,0,23,236,820,1
29,206,ICS028,031100,10,10,0,0,22,195,655,1
30,206,ICS028,031200,10,10,0,0,17,132,767,1
31,206,ICS028,041300,10,10,0,0,26,142,318,1
32,206,ICS028,041400,10,10,0,0,23,131,348,1
33,206,ICS028,041500,10,10,0,0,50,126,162,1
34,206,ICS028,041600,5,5,0,0,26,165,178,1
35,206,ICS035,010100,10,10,0,0,18,230,851,1
36,206,ICS035,010200,10,10,0,0,16,167,874,1
37,206,ICS035,010300,10,2,0,0,8,273,611,1
38,206,ICS035,010500,10,10,0,0,32,160,297,1
39,206,ICS035,010600,10,10,0,0,24,181,336,1
40,206,ICS035,010700,10,10,0,0,19,314,622,1
41,206,ICS035,010800,10,10,0,0,25,184,657,1
42,206,ICS043,010100,15,15,13,13,5,326,415,1
43,206,ICS043,010300,15,8,7,0,26,138,221,1
44,206,ICS043,010400,15,15,13,13,22,136,141,1
45,206,ICS043,020600,15,2,13,0,13,142,143,1
46,206,ICS045,010200,10,10,0,0,18,23,575,1
47,206,ICS055,010100,13,7,10,4,23,128,221,1
48,206,ICS055,010600,13,5,8,0,9,152,866,1
49,206,ICS055,010700,12,2,10,0,8,238,280,1
50,206,ICS055,010800,12,12,0,0,20,129,308,1
51,206,ICS056,010100,15,15,0,0,22,192,884,1
52,206,ICS056,010200,7,7,0,0,29,126,260,1
53,206,ICS056,010300,15,3,0,0,7,144,276,1
54,206,ICS056,010400,15,15,0,0,26,138,470,1
55,206,ICS056,010500,15,4,0,0,6,131,534,1
56,206,LETB33,000100,1,1,0,0,5,12,12,1
57,206,LETB33,000200,1,1,0,0,8,132,132,1
58,206,LETB34,000100,2,2,0,0,2,861,966,1
59,206,LETB39,000200,1,1,0,0,14,51,51,1
60,206,LETB42,000600,5,5,0,0,23,72,451,1
61,206,MEV100,010100,20,9,12,4,7,138,856,1
62,206,MEV100,010200,20,12,8,0,15,174,966,1
63,206,MEV100,010300,20,4,10,0,8,192,982,1
64,206,MEV100,020400,20,20,13,13,9,307,905,1
65,206,MEV100,020500,20,20,13,13,9,132,368,1
66,206,MEV100,020600,20,4,15,0,8,140,934,1
