,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,221,IMS001,010100,22,13,5,0,17,1,180,1
1,221,IMS001,010200,22,6,6,0,14,6,169,1
2,221,IMS002,010300,3,3,0,0,6,29,36,1
3,221,IMS002,010400,3,3,0,0,4,39,71,1
4,221,IMS003,010000,45,19,0,0,19,97,166,1
5,221,IMS006,010000,40,17,11,0,17,1,180,1
6,221,IMS009,010100,15,9,6,0,19,1,11,1
7,221,IMS009,010200,15,10,5,0,21,6,164,1
8,221,IMS012,010000,40,31,0,0,31,53,191,1
9,221,IMS021,010100,15,15,0,0,21,44,71,1
10,221,IMS021,010200,15,7,0,0,15,62,125,1
11,221,IMS023,010000,40,20,11,0,20,1,180,1
12,221,IMS025,010000,38,14,0,0,15,45,145,1
13,221,IMS027,010000,38,24,0,0,24,62,191,1
14,221,IMS028,010100,23,23,0,0,40,70,126,1
15,221,IMS028,010200,23,16,0,0,24,66,124,1
16,221,IMS029,010100,18,18,0,0,31,61,103,1
17,221,IMS029,010200,18,9,0,0,16,66,124,1
18,221,IMS030,010100,15,15,0,0,28,70,103,1
19,221,IMS030,010200,15,12,0,0,19,69,191,1
20,221,IMS048,010100,30,11,0,0,12,2,180,1
21,221,IMS049,010000,40,31,0,0,31,53,191,1
22,221,IMS051,010100,40,27,0,0,29,43,180,1
23,221,IMS057,010000,40,25,0,0,25,53,180,1
24,221,IMS076,010100,19,11,0,0,16,97,166,1
25,221,IMS076,010200,19,7,0,0,10,11,140,1
26,221,IMS079,010000,40,15,0,0,15,1,166,1
27,221,IMS112,010100,18,18,0,0,29,53,100,1
28,221,IMS112,010200,18,12,0,0,18,69,191,1
29,221,IMS139,010100,20,5,0,0,14,6,166,1
30,221,IMS139,010200,20,10,0,0,14,1,132,1
31,221,IMS142,010000,40,21,0,0,21,43,77,1
32,221,IMS143,001000,40,17,0,0,17,43,77,1
33,221,IMS145,010100,10,6,0,0,6,39,68,1
34,221,IMS145,010200,10,4,0,0,5,47,101,1
35,221,IMS145,010300,10,1,0,0,2,52,52,1
36,221,IMS148,010000,40,36,0,0,36,11,191,1
37,221,IMS151,010000,40,15,0,0,17,43,180,1
38,221,IMS153,000001,15,8,0,0,8,15,50,1
39,221,IMS154,000001,30,17,0,0,17,13,94,1
40,221,IMS155,010000,40,14,0,0,14,16,68,1
41,221,IMS158,010000,20,10,0,0,12,27,191,1
42,221,IMS169,010100,23,10,0,0,12,26,124,1
43,221,IMS188,010000,20,20,0,0,21,27,145,1
44,221,IMS194,010000,20,5,0,0,7,45,101,1
45,221,IMSB75,010000,5,5,0,0,11,27,60,1
46,221,IMSB78,010100,20,20,0,0,24,11,144,1
47,221,IMSC40,010000,5,5,0,0,20,15,35,1
48,221,IMSE71,010100,5,5,0,0,14,41,108,1
49,221,IMSE71,010200,5,5,0,0,16,13,111,1
50,221,IMSE72,001000,2,2,0,0,13,28,29,1
51,221,IMSE72,002000,3,3,0,0,10,45,65,1
