,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,110,ADM001,070000,2,2,0,0,6,22,58,1
1,110,BIOC88,010100,1,1,0,0,2,171,171,1
2,110,DIR034,050000,10,6,0,0,9,37,220,1
3,110,ECOB40,100000,4,4,0,0,5,6,220,1
4,110,ENG045,010100,2,1,0,0,1,79,79,1
5,110,ENG247,010100,10,8,0,0,9,6,305,1
6,110,ENG268,010100,4,2,0,0,4,103,120,1
7,110,ENG269,020200,1,1,0,0,2,220,220,1
8,110,ENG269,040400,2,2,0,0,2,196,197,1
9,110,ENGA01,010100,4,4,0,0,5,26,168,1
10,110,ENGA54,040700,3,3,0,0,4,82,235,1
11,110,FCH045,010000,5,5,0,0,12,58,184,1
12,110,FISD34,010000,4,4,0,0,8,70,94,1
13,110,FISD34,030000,8,8,0,0,14,42,106,1
14,110,FISD34,040000,3,1,0,0,6,80,80,1
15,110,FISD34,050000,1,1,0,0,5,44,44,1
16,110,FISD34,060000,1,1,0,0,6,50,50,1
17,110,FISD34,080000,2,2,0,0,3,135,208,1
18,110,FISD34,090000,1,1,0,0,3,269,269,1
19,110,FISD36,030000,10,10,0,0,18,27,62,1
20,110,FISD36,040000,5,5,0,0,19,30,50,1
21,110,FISD36,080000,2,2,0,0,5,43,134,1
22,110,FISD36,110000,8,1,0,0,3,286,286,1
23,110,FISD36,140000,2,2,0,0,2,191,269,1
24,110,FISD37,020000,3,3,0,0,7,66,69,1
25,110,FISD37,040000,5,2,0,0,4,94,96,1
26,110,FISD37,050000,4,1,0,0,4,92,92,1
27,110,FISD37,060000,10,5,0,0,6,72,128,1
28,110,FISD37,090000,4,1,0,0,3,175,175,1
29,110,FISD37,100000,2,2,0,0,2,88,165,1
30,110,FISD40,000400,3,3,0,0,5,40,67,1
31,110,FISD40,000700,5,1,0,0,3,163,163,1
32,110,FISD40,000800,5,2,0,0,3,69,99,1
33,110,FISD40,000900,4,2,0,0,3,78,94,1
