,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,506,ADMJ86,010100,1,1,0,0,3,120,120,1
1,506,EDC221,010100,2,2,0,0,3,24,153,1
2,506,EDCK73,010100,5,5,0,0,1,6,226,1
3,506,IPSA77,020200,1,1,0,0,2,28,28,1
4,506,LETC47,010000,1,1,0,0,3,102,102,1
5,506,LETC55,010000,2,2,0,0,2,145,306,1
6,506,LETE48,020200,10,10,0,0,2,66,223,1
7,506,LETE48,111100,15,4,0,0,1,209,391,1
8,506,LETE48,121200,5,5,0,0,3,60,233,1
9,506,TEA003,010100,5,5,0,0,1,13,76,1
10,506,TEA060,010000,5,5,0,0,5,24,96,1
11,506,TEA085,010100,2,2,0,0,3,1,10,1
12,506,TEA192,010100,30,24,0,0,8,48,395,1
13,506,TEA276,010100,25,10,0,0,2,111,290,1
14,506,TEA276,020200,20,8,0,0,1,114,392,1
15,506,TEA277,010100,25,25,0,0,8,1,217,1
16,506,TEA278,010100,12,12,0,0,6,48,68,1
17,506,TEA278,020200,12,12,0,0,2,65,242,1
18,506,TEA278,030300,12,5,0,0,1,53,379,1
19,506,TEA278,040400,12,12,0,0,2,54,366,1
20,506,TEAA16,010000,35,35,0,0,11,48,248,1
21,506,TEAA18,000100,5,5,0,0,2,55,214,1
22,506,TEAA18,000200,5,5,0,0,1,205,258,1
23,506,TEAA20,000100,20,20,0,0,5,52,231,1
24,506,TEAA20,000200,15,15,0,0,1,65,289,1
25,506,TEAA20,000300,20,20,0,0,2,48,379,1
26,506,TEAA24,000100,5,5,0,0,9,128,171,1
27,506,TEAA24,000200,5,5,0,0,4,211,234,1
28,506,TEAA25,000100,5,5,0,0,6,123,189,1
29,506,TEAA25,000200,5,1,0,0,1,103,103,1
30,506,TEAA27,000100,20,10,0,0,2,75,293,1
31,506,TEAA27,000200,20,9,0,0,1,163,359,1
32,506,TEAA29,000100,25,17,0,0,6,74,392,1
33,506,TEAA31,010000,35,35,0,0,1,48,235,1
34,506,TEAA33,000100,15,9,0,0,1,2,360,1
35,506,TEAA44,000100,1,1,0,0,1,233,233,1
36,506,TEAA44,000300,1,1,0,0,1,278,278,1
37,506,TEAA45,000100,30,12,0,0,1,7,301,1
38,506,TEAA46,000100,10,8,0,0,2,117,356,1
39,506,TEAA68,010100,28,2,0,0,2,200,348,1
40,506,TEAA76,010100,27,6,0,0,3,20,314,1
41,506,TEAA79,000100,10,10,0,0,4,59,271,1
42,506,TEAB30,010100,30,28,0,0,8,8,393,1
43,506,TEAB32,010100,30,30,0,0,5,1,316,1
