,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,308,ADM001,090000,10,8,0,0,13,8,1077,1
1,308,ADMJ86,010100,1,1,0,0,3,670,670,1
2,308,ADMK24,010100,2,1,0,0,1,780,780,1
3,308,DIR007,010000,45,30,0,0,36,770,1152,1
4,308,DIR007,020000,45,35,0,0,41,223,1178,1
5,308,DIR015,010000,45,45,0,0,70,302,830,1
6,308,DIR015,020000,45,25,0,0,29,282,906,1
7,308,DIR016,010000,45,45,0,0,69,51,693,1
8,308,DIR016,020000,45,38,0,0,51,102,1203,1
9,308,DIR024,010000,25,25,0,0,41,6,1044,1
10,308,DIR030,010000,45,12,0,0,20,864,1061,1
11,308,DIR030,020000,45,43,0,0,47,520,1187,1
12,308,DIR030,030000,10,10,0,0,67,153,889,1
13,308,DIR030,050000,10,4,0,0,8,1029,1114,1
14,308,DIR031,010000,45,42,0,0,51,153,1056,1
15,308,DIR031,020000,45,20,0,0,31,898,1187,1
16,308,DIR031,050000,10,10,0,0,40,691,966,1
17,308,DIR032,010000,45,45,0,0,65,132,980,1
18,308,DIR032,020000,45,28,0,0,32,238,1204,1
19,308,DIR033,010000,25,4,0,0,10,504,900,1
20,308,DIR034,010000,45,34,0,0,49,76,912,1
21,308,DIR034,020000,45,21,0,0,33,53,842,1
22,308,DIR035,010000,45,45,0,0,64,407,989,1
23,308,DIR035,020000,45,45,0,0,78,299,886,1
24,308,DIR036,010000,45,45,0,0,61,35,912,1
25,308,DIR036,020000,45,43,0,0,53,98,1053,1
26,308,DIR037,010000,25,10,0,0,17,43,1216,1
27,308,DIR038,010000,45,45,0,0,52,447,1052,1
28,308,DIR038,020000,45,22,0,0,27,294,1002,1
29,308,DIR039,010000,45,24,0,0,48,116,904,1
30,308,DIR039,020000,45,45,0,0,93,111,801,1
31,308,DIR040,010000,45,42,0,0,59,17,1204,1
32,308,DIR040,020000,45,45,0,0,63,10,809,1
33,308,DIR041,010000,45,33,0,0,47,57,751,1
34,308,DIR041,020000,45,45,0,0,62,75,667,1
35,308,DIR043,010000,45,34,0,0,49,116,1151,1
36,308,DIR043,020000,45,45,0,0,58,238,909,1
37,308,DIR044,010000,45,32,0,0,45,391,1204,1
38,308,DIR044,020000,45,37,0,0,47,212,794,1
39,308,DIR045,010000,45,23,0,0,28,12,751,1
40,308,DIR045,020000,45,45,0,0,91,7,555,1
41,308,DIR046,010000,45,25,0,0,36,162,989,1
42,308,DIR046,020000,45,25,0,0,31,334,1037,1
43,308,DIR047,010000,25,5,0,0,8,41,568,1
44,308,DIR049,010000,45,41,0,0,58,128,965,1
45,308,DIR049,020000,45,45,0,0,73,111,886,1
46,308,DIR050,010000,45,45,0,0,111,12,647,1
47,308,DIR050,020000,45,45,0,0,83,18,719,1
48,308,DIR051,010000,25,8,0,0,12,14,843,1
49,308,DIR061,010000,24,17,0,0,22,58,803,1
50,308,DIR061,020000,24,20,0,0,26,4,762,1
51,308,DIR063,010000,45,16,0,0,26,56,1003,1
52,308,DIR161,010000,3,3,0,0,23,20,129,1
53,308,DIR189,010000,45,22,0,0,37,7,608,1
54,308,DIR189,020000,45,35,0,0,39,9,625,1
55,308,DIR190,010000,45,32,0,0,45,7,1107,1
56,308,DIR190,020000,45,45,0,0,65,9,912,1
57,308,DIR192,010000,45,45,0,0,98,139,966,1
58,308,DIR192,020000,45,28,0,0,41,335,1208,1
59,308,DIR194,010000,45,45,0,0,108,123,960,1
60,308,DIR194,020000,45,28,0,0,36,332,1208,1
61,308,DIR195,010000,45,29,0,0,40,221,1064,1
62,308,DIR195,020000,45,45,0,0,63,431,963,1
63,308,DIR196,010000,22,6,0,0,9,48,497,1
64,308,DIR197,010000,25,5,0,0,9,56,819,1
65,308,DIR198,010000,25,25,0,0,77,67,912,1
66,308,DIR199,010000,25,4,0,0,7,219,453,1
67,308,DIR205,010000,25,22,0,0,25,19,768,1
68,308,DIR209,010000,25,16,0,0,27,4,1216,1
69,308,DIR211,010000,25,17,0,0,18,56,688,1
70,308,DIR213,040000,50,16,32,0,17,166,1216,1
71,308,DIRA45,020000,50,2,44,0,3,1137,1206,1
72,308,DIRA45,030000,50,12,38,0,13,109,1216,1
73,308,DIRA74,010000,45,24,0,0,34,112,1211,1
74,308,DIRA74,020000,45,34,0,0,46,110,1210,1
75,308,DIRA74,050000,45,45,0,0,62,108,1192,1
76,308,DIRA75,010000,50,39,45,34,20,122,517,1
77,308,DIRA75,030000,50,13,37,0,24,121,1041,1
78,308,DIRA76,010000,45,27,0,0,44,95,1194,1
79,308,DIRA76,020000,45,32,0,0,42,33,747,1
80,308,DIRA77,000001,20,15,0,0,27,4,843,1
81,308,DIRA77,000002,40,6,0,0,19,30,834,1
82,308,DIRA77,000003,40,37,0,0,46,8,724,1
83,308,DIRA77,000006,20,20,0,0,39,25,562,1
84,308,DIRA78,000001,40,14,0,0,36,35,634,1
85,308,DIRA78,000002,40,30,0,0,42,9,668,1
86,308,DIRA78,000003,10,10,0,0,19,8,379,1
87,308,DIRA78,000004,10,10,0,0,32,10,83,1
88,308,DIRA79,010000,45,15,0,0,31,117,1211,1
89,308,DIRA79,020000,45,45,0,0,81,108,1170,1
90,308,DIRA80,010000,45,31,0,0,36,219,1207,1
91,308,DIRA80,020000,45,43,0,0,52,119,1171,1
92,308,DIRA82,010000,45,24,0,0,37,119,1211,1
93,308,DIRA82,020000,45,7,0,0,20,152,1201,1
94,308,DIRA82,030000,45,45,0,0,72,108,1184,1
95,308,DIRA83,010000,45,37,0,0,55,110,1210,1
96,308,DIRA83,020000,45,31,0,0,56,108,1207,1
97,308,DIRA83,030000,45,26,0,0,37,117,1211,1
98,308,DIRA84,010000,45,38,0,0,45,915,1178,1
99,308,DIRA84,020000,45,21,0,0,25,537,1138,1
100,308,DIRA84,050000,15,15,0,0,34,770,1119,1
101,308,DIRA85,010000,45,45,0,0,68,221,1045,1
102,308,DIRA86,010000,45,21,0,0,28,868,1135,1
103,308,DIRA86,020000,45,45,0,0,65,162,1127,1
104,308,DIRA88,010000,45,45,0,0,52,162,1157,1
105,308,DIRA88,020000,45,15,0,0,20,802,1187,1
106,308,DIRA88,050000,5,5,0,0,11,363,1082,1
107,308,DIRA89,010000,45,45,0,0,119,35,915,1
108,308,DIRA89,020000,45,39,0,0,54,524,1138,1
109,308,DIRA90,010000,45,45,0,0,76,705,1031,1
110,308,DIRA90,020000,45,35,0,0,42,770,1114,1
111,308,DIRA91,010000,45,42,0,0,54,139,1194,1
112,308,DIRA91,020000,45,41,0,0,51,294,1107,1
113,308,DIRA92,010000,45,29,0,0,43,116,1165,1
114,308,DIRA92,020000,45,34,0,0,50,115,925,1
115,308,DIRA93,000001,40,26,0,0,42,212,850,1
116,308,DIRA93,000002,40,25,0,0,36,96,965,1
117,308,DIRA93,000003,20,20,0,0,36,236,740,1
118,308,DIRA94,000001,40,36,0,0,58,17,744,1
119,308,DIRA94,000002,40,40,0,0,67,12,688,1
120,308,DIRA94,000003,40,26,0,0,38,90,715,1
121,308,DIRA95,010000,45,45,0,0,55,7,788,1
122,308,DIRA95,020000,45,26,0,0,40,264,787,1
123,308,DIRA96,000100,40,40,0,0,74,7,583,1
124,308,DIRA96,000200,40,33,0,0,44,15,729,1
125,308,DIRA96,000500,40,20,0,0,30,44,843,1
126,308,DIRA97,000100,120,108,0,0,109,2,629,1
127,308,DIRA99,010000,25,25,0,0,31,53,794,1
128,308,DIRB03,010000,25,6,0,0,8,48,690,1
129,308,DIRB07,010000,25,10,0,0,18,6,768,1
130,308,DIRB08,010000,25,5,0,0,8,43,251,1
