,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,281,BIOA79,030000,30,27,14,11,21,17,275,1
1,281,BIOA80,040400,15,8,3,0,10,22,268,1
2,281,BIOA80,070700,15,14,11,11,4,17,75,1
3,281,BIOA81,030000,25,14,12,11,4,52,275,1
4,281,BIOA81,040000,25,6,2,0,8,192,268,1
5,281,FAR100,020700,10,10,0,0,33,27,110,1
6,281,FAR100,020800,10,2,0,0,6,161,182,1
7,281,FAR100,020900,10,10,0,0,28,40,88,1
8,281,FAR101,020600,10,10,0,0,14,48,133,1
9,281,FAR101,020700,10,10,0,0,19,63,256,1
10,281,FAR101,020800,10,10,0,0,15,78,174,1
11,281,FAR112,020500,10,10,0,0,28,48,100,1
12,281,FAR112,020600,10,2,0,0,4,73,161,1
13,281,FAR117,020300,8,5,0,0,7,47,218,1
14,281,FAR119,010100,15,15,0,0,28,2,144,1
15,281,FAR141,020600,12,6,6,0,11,13,84,1
16,281,FAR141,020700,12,3,0,0,5,14,154,1
17,281,FAR141,020900,12,3,0,0,9,95,168,1
18,281,FAR147,020500,10,2,0,0,3,148,198,1
19,281,FAR147,020600,10,10,0,0,20,43,121,1
20,281,FAR149,010100,4,2,0,0,2,8,11,1
21,281,FAR178,010100,1,1,0,0,3,106,106,1
22,281,FAR178,010200,1,1,0,0,2,43,43,1
23,281,FAR457,000100,3,3,0,0,7,47,144,1
24,281,FARA01,030000,45,14,0,0,21,71,302,1
25,281,FARA34,030000,30,8,0,0,10,73,164,1
26,281,FARA44,030000,30,17,14,11,8,22,268,1
27,281,FARA66,020000,40,15,14,11,6,17,107,1
28,281,FARA70,010000,30,22,0,0,34,23,209,1
29,281,FARA71,020000,30,11,0,0,13,50,259,1
30,281,FARA73,000001,3,3,0,0,16,60,88,1
31,281,FARA73,000002,3,3,0,0,5,130,154,1
32,281,FARA73,000003,3,3,0,0,10,43,73,1
33,281,FARA73,000004,3,3,0,0,6,125,226,1
34,281,FARA73,000005,3,3,0,0,13,77,91,1
35,281,FARA75,000001,5,5,0,0,19,66,136,1
36,281,FARA75,000008,5,5,0,0,13,84,166,1
37,281,FARA75,000009,5,5,0,0,9,90,154,1
38,281,FARA76,000001,5,5,0,0,19,47,100,1
39,281,FARA76,000002,5,5,0,0,7,66,256,1
40,281,FARA76,000003,5,5,0,0,9,10,237,1
41,281,FARA78,000001,4,1,0,0,2,147,147,1
42,281,FARA78,000002,4,2,0,0,2,63,198,1
43,281,FARA78,000005,4,3,0,0,5,84,146,1
44,281,FARA78,000008,5,4,0,0,7,109,153,1
45,281,FARA80,020400,10,4,0,0,12,88,164,1
46,281,FARA80,020500,10,10,0,0,22,47,151,1
47,281,FARA80,020600,10,10,0,0,18,10,198,1
48,281,FARA82,020200,24,16,0,0,16,7,252,1
49,281,FARA87,100000,4,1,0,0,1,11,11,1
50,281,FARA87,240000,4,1,0,0,1,1,1,1
51,281,FARA87,260000,4,1,0,0,1,6,6,1
52,281,FARA87,270000,4,1,0,0,1,5,5,1
53,281,FARA87,360000,4,1,0,0,1,2,2,1
54,281,FARA87,560000,4,1,0,0,2,3,3,1
55,281,FARA87,570000,4,1,0,0,1,8,8,1
56,281,FARA87,700000,4,1,0,0,1,14,14,1
57,281,FARA88,020000,50,13,0,0,18,11,276,1
58,281,FARA89,030300,16,10,5,0,11,7,210,1
59,281,FARA91,000002,1,1,0,0,1,4,4,1
60,281,FARA94,000100,4,4,0,0,4,8,185,1
61,281,FARB21,010100,5,3,0,0,5,8,229,1
62,281,FARC23,010100,5,5,0,0,14,1,144,1
63,281,FARC28,010000,5,4,0,0,6,30,170,1
64,281,FARC30,010000,10,9,0,0,11,76,200,1
65,281,FARC32,010000,10,7,0,0,9,74,252,1
66,281,FARC34,010000,10,2,0,0,2,128,302,1
67,281,FARC36,010000,10,4,0,0,5,36,124,1
68,281,FCH332,010000,25,6,0,0,8,29,275,1
69,281,ICS019,030700,15,5,0,0,9,50,256,1
70,281,ICS019,030800,15,4,0,0,7,74,229,1
71,281,ICS036,020400,30,12,0,0,14,50,229,1
72,281,ICS070,020500,10,10,0,0,21,30,215,1
73,281,ICS070,020600,10,6,0,0,10,25,226,1
74,281,ICS070,020700,10,7,0,0,14,23,207,1
75,281,ICSA43,030600,30,26,0,0,30,24,262,1
76,281,ICSA44,020800,10,10,0,0,28,21,75,1
77,281,ICSA44,020900,10,7,0,0,10,30,140,1
78,281,ICSA44,021000,10,10,0,0,17,27,108,1
79,281,ISCA81,040400,30,24,0,0,29,21,251,1
80,281,ISCA82,090900,30,21,0,0,30,40,256,1
81,281,ISCA83,121200,30,18,0,0,33,44,215,1
82,281,MAT047,020200,1,1,0,0,10,75,75,1
83,281,MAT047,040400,1,1,0,0,17,47,47,1
84,281,MAT047,050500,35,28,0,0,33,40,251,1
85,281,QUI138,030000,20,20,0,0,35,30,185,1
86,281,QUI139,050000,20,18,0,0,23,61,218,1
87,281,QUIB13,030000,30,27,14,11,25,17,184,1
88,281,QUIB14,020200,45,17,0,0,18,24,204,1
89,281,QUIB36,020400,12,5,0,0,11,66,237,1
90,281,QUIB36,020500,12,12,0,0,13,55,174,1
91,281,QUIB37,000500,10,3,0,0,7,104,190,1
92,281,QUIB37,000600,10,10,0,0,26,48,88,1
