,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,280,BIO007,030000,50,8,40,0,11,1,220,1
1,280,BIO010,010100,15,15,0,0,34,9,89,1
2,280,BIO010,010200,15,14,0,0,18,22,223,1
3,280,BIO010,010300,15,8,0,0,17,11,180,1
4,280,BIO032,020300,15,6,0,0,7,40,141,1
5,280,BIO139,010000,2,2,0,0,10,6,25,1
6,280,BIO143,010100,2,2,0,0,15,4,8,1
7,280,BIO161,010100,4,4,0,0,8,9,46,1
8,280,BIO167,010100,3,2,0,0,3,105,200,1
9,280,BIOA01,020000,50,9,40,0,10,42,220,1
10,280,BIOA76,010000,5,4,0,0,6,45,215,1
11,280,BIOA91,010100,4,2,0,0,2,40,223,1
12,280,BIOA92,010000,2,1,0,0,3,28,28,1
13,280,BIOA92,020000,2,2,0,0,4,34,50,1
14,280,BIOB23,020900,13,10,3,0,10,2,220,1
15,280,BIOB24,010000,25,15,0,0,27,1,157,1
16,280,BIOB24,020000,20,10,0,0,25,9,166,1
17,280,BIOB26,020500,15,11,0,0,22,6,180,1
18,280,BIOB26,020600,15,15,0,0,32,9,85,1
19,280,BIOB27,040000,20,16,0,0,29,9,223,1
20,280,BIOB27,050000,25,11,0,0,20,10,125,1
21,280,BIOB65,020400,20,4,0,0,4,92,158,1
22,280,BIOB66,020300,20,15,0,0,22,10,158,1
23,280,BIOB67,020400,15,6,0,0,9,42,158,1
24,280,BIOB68,010100,20,7,0,0,9,62,158,1
25,280,BIOB69,020400,15,11,0,0,15,46,184,1
26,280,BIOC01,020300,15,11,0,0,13,3,157,1
27,280,BIOC02,030000,15,9,0,0,11,12,180,1
28,280,BIOC03,020400,20,17,0,0,19,5,183,1
29,280,BIOC05,020300,15,5,0,0,9,45,107,1
30,280,BIOC06,020300,15,11,0,0,14,5,120,1
31,280,BIOC10,020300,15,15,0,0,22,3,93,1
32,280,BIOC41,030300,15,7,0,0,7,32,67,1
33,280,BIOC78,000200,2,2,0,0,2,42,191,1
34,280,BIOC79,010100,2,2,0,0,5,33,46,1
35,280,BIOD39,010100,4,3,0,0,3,10,153,1
36,280,BIOD72,010100,2,1,0,0,3,28,28,1
37,280,DIR034,010000,2,1,0,0,2,50,50,1
38,280,DIR034,050000,8,7,0,0,7,18,153,1
39,280,EDC142,010101,2,1,0,0,1,183,183,1
40,280,EDC283,020200,5,1,0,0,1,90,90,1
41,280,EDCA01,020200,10,10,0,0,16,3,105,1
42,280,EDCA02,060600,10,7,0,0,12,32,140,1
43,280,EDCA03,020200,12,12,0,0,16,13,139,1
44,280,EDCA04,060600,10,2,0,0,2,105,183,1
45,280,EDCA11,000100,4,4,0,0,6,42,107,1
46,280,EDCA11,000700,7,5,0,0,8,35,88,1
47,280,EDCA12,000300,5,5,0,0,11,32,67,1
48,280,EDCA12,000900,9,6,0,0,9,5,183,1
49,280,EDCB33,000002,15,9,0,0,9,13,124,1
50,280,EDCB34,000001,5,4,0,0,4,33,141,1
51,280,EDCH65,000001,15,8,0,0,8,19,128,1
52,280,EDCH66,000002,15,5,0,0,6,40,116,1
53,280,EDCK68,020200,10,2,0,0,2,75,115,1
54,280,ENG269,050500,5,2,0,0,2,87,191,1
55,280,FARA94,000100,4,3,0,0,3,19,68,1
56,280,FISA92,030300,45,1,40,0,3,191,191,1
57,280,GEO024,020300,15,15,0,0,18,13,116,1
58,280,GEO024,020400,15,3,0,0,13,122,156,1
59,280,GEO223,010100,2,2,0,0,10,25,29,1
60,280,GEOA74,040400,15,15,0,0,45,1,54,1
61,280,GEOA74,040800,15,15,0,0,38,3,85,1
62,280,ICS001,020400,13,13,0,0,32,3,40,1
63,280,ICS021,040700,15,11,0,0,15,19,114,1
64,280,ICS046,031200,1,1,0,0,5,64,64,1
65,280,ICS046,031300,1,1,0,0,4,125,125,1
66,280,ICSA43,030600,15,13,0,0,17,13,180,1
67,280,ICSA48,010000,1,1,0,0,8,46,46,1
68,280,ICSC37,010100,2,2,0,0,7,64,68,1
69,280,LETA15,000100,3,3,0,0,5,87,183,1
70,280,LETA15,000200,1,1,0,0,3,69,69,1
71,280,LETE46,141400,15,15,0,0,17,29,223,1
72,280,LETE48,010100,9,3,0,0,5,19,153,1
73,280,QUI030,030300,47,7,40,0,16,7,191,1
