,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,190,ADM001,030000,10,10,0,0,17,19,323,1
1,190,ADM001,040000,5,5,0,0,12,108,143,1
2,190,ADM001,090000,5,5,0,0,17,49,179,1
3,190,ADM012,030300,5,5,0,0,11,150,284,1
4,190,ADM012,050500,5,5,0,0,13,105,186,1
5,190,ADM170,010000,5,5,0,0,7,95,323,1
6,190,ADM170,030000,5,2,0,0,2,23,159,1
7,190,ADM202,040000,3,3,0,0,15,19,132,1
8,190,ADMC99,010100,2,2,0,0,26,12,18,1
9,190,ADMF72,000200,3,3,0,0,3,150,290,1
10,190,ADMF73,000100,3,1,0,0,1,150,150,1
11,190,ADMJ89,010000,3,1,0,0,1,32,32,1
12,190,ARQ003,030300,6,5,0,0,9,164,386,1
13,190,ARQ009,010100,3,3,0,0,4,32,215,1
14,190,ARQ010,010100,3,2,0,0,4,46,214,1
15,190,ARQ010,020200,3,3,0,0,6,72,164,1
16,190,ARQ011,010100,5,4,0,0,5,8,289,1
17,190,ARQ011,020200,5,5,0,0,13,34,111,1
18,190,ARQ011,121200,3,3,0,0,7,1,64,1
19,190,ARQ013,040400,1,1,0,0,5,22,22,1
20,190,ARQ013,070700,3,3,0,0,8,64,177,1
21,190,ARQ018,010000,1,1,0,0,6,28,28,1
22,190,ARQ018,020000,1,1,0,0,7,14,14,1
23,190,ARQ019,010100,1,1,0,0,6,41,41,1
24,190,ARQ019,020200,1,1,0,0,6,8,8,1
25,190,ARQ019,030300,1,1,0,0,5,60,60,1
26,190,ARQ020,010000,1,1,0,0,4,8,8,1
27,190,ARQ020,030000,3,3,0,0,4,26,80,1
28,190,ARQ021,020200,1,1,0,0,1,60,60,1
29,190,ARQ021,030300,1,1,0,0,3,51,51,1
30,190,ARQ022,010100,1,1,0,0,2,67,67,1
31,190,ARQ023,010100,1,1,0,0,2,60,60,1
32,190,ARQ025,010000,1,1,0,0,3,28,28,1
33,190,ARQ026,010100,1,1,0,0,1,31,31,1
34,190,ARQ026,020200,1,1,0,0,2,200,200,1
35,190,ARQ026,030300,1,1,0,0,1,51,51,1
36,190,ARQ026,040400,2,1,0,0,1,78,78,1
37,190,ARQ027,030300,1,1,0,0,1,72,72,1
38,190,ARQ029,020000,1,1,0,0,3,151,151,1
39,190,ARQ030,010000,1,1,0,0,3,60,60,1
40,190,ARQ032,020200,1,1,0,0,2,151,151,1
41,190,ARQ034,010000,1,1,0,0,1,62,62,1
42,190,ARQ036,010100,1,1,0,0,1,62,62,1
43,190,ARQ036,020200,1,1,0,0,1,46,46,1
44,190,ARQ038,010100,1,1,0,0,1,151,151,1
45,190,ARQ038,020200,1,1,0,0,1,1,1,1
46,190,ARQ046,010000,1,1,0,0,5,214,214,1
47,190,ARQ046,020000,1,1,0,0,4,60,60,1
48,190,ARQ047,000200,1,1,0,0,3,72,72,1
49,190,ARQ134,020200,1,1,0,0,1,143,143,1
50,190,ARQ135,010100,2,1,0,0,1,159,159,1
51,190,ARQ135,020200,1,1,0,0,1,197,197,1
52,190,ARQ141,050500,1,1,0,0,1,215,215,1
53,190,ARQA20,010100,1,1,0,0,3,59,59,1
54,190,ARQA20,020200,1,1,0,0,1,386,386,1
55,190,ARQA24,010100,1,1,0,0,1,214,214,1
56,190,ARQA26,010100,1,1,0,0,2,59,59,1
57,190,ARQA27,010000,1,1,0,0,4,85,85,1
58,190,ARQA36,010000,1,1,0,0,1,103,103,1
59,190,ARQA54,020200,1,1,0,0,1,214,214,1
60,190,ARQB13,010100,3,1,0,0,1,5,5,1
61,190,ARQB13,020200,3,1,0,0,1,143,143,1
62,190,ARQB72,010100,1,1,0,0,5,78,78,1
63,190,ARQB72,020200,1,1,0,0,6,60,60,1
64,190,ARQB72,030300,1,1,0,0,8,51,51,1
65,190,ARQB74,020200,1,1,0,0,8,5,5,1
66,190,ARQB74,040400,1,1,0,0,5,60,60,1
67,190,ARQB75,050500,1,1,0,0,3,62,62,1
68,190,ARQB75,060600,1,1,0,0,1,120,120,1
69,190,ARQB75,070700,1,1,0,0,3,46,46,1
70,190,ARQB75,080800,1,1,0,0,3,103,103,1
71,190,BIO143,010100,2,1,0,0,3,150,150,1
72,190,BIOA93,020000,3,1,0,0,1,26,26,1
73,190,BIOB09,010000,4,2,0,0,2,106,317,1
74,190,BIOB09,020000,4,1,0,0,1,161,161,1
75,190,BIOB24,030000,1,1,0,0,1,42,42,1
76,190,BIOD72,020200,1,1,0,0,2,141,141,1
77,190,COM300,010000,1,1,0,0,6,14,14,1
78,190,COM308,010000,1,1,0,0,4,42,42,1
79,190,COM310,010000,1,1,0,0,2,112,112,1
80,190,COM365,010000,1,1,0,0,5,38,38,1
81,190,COMB49,010100,1,1,0,0,1,197,197,1
82,190,DIR175,010100,4,4,0,0,11,14,86,1
83,190,DIR175,030300,2,2,0,0,6,172,177,1
84,190,EBA001,020200,1,1,0,0,8,104,104,1
85,190,EBA004,010100,2,2,0,0,14,28,31,1
86,190,EBA004,020200,1,1,0,0,3,118,118,1
87,190,EBA013,020200,3,3,0,0,5,105,137,1
88,190,EBA014,010100,2,2,0,0,2,105,221,1
89,190,EBA105,050500,1,1,0,0,3,386,386,1
90,190,EBA111,010100,1,1,0,0,9,5,5,1
91,190,EBA137,010100,1,1,0,0,2,105,105,1
92,190,EDC243,010100,1,1,0,0,1,255,255,1
93,190,EDC245,010100,1,1,0,0,6,139,139,1
94,190,EDC267,010100,1,1,0,0,6,26,26,1
95,190,EDC284,010100,1,1,0,0,3,184,184,1
96,190,EDC284,020200,1,1,0,0,3,93,93,1
97,190,EDCD49,010100,3,3,0,0,4,33,171,1
98,190,EDCD76,010100,1,1,0,0,1,139,139,1
99,190,ENFB89,000100,2,1,0,0,2,113,113,1
100,190,ENG001,010100,1,1,0,0,2,174,174,1
101,190,ENG001,020200,2,1,0,0,5,89,89,1
102,190,ENG003,020200,3,3,0,0,7,19,143,1
103,190,ENG003,030300,3,2,0,0,2,35,331,1
104,190,ENG014,010100,4,4,0,0,6,22,308,1
105,190,ENG015,010100,1,1,0,0,2,29,29,1
106,190,ENG023,010100,1,1,0,0,3,46,46,1
107,190,ENG027,010000,2,1,0,0,2,26,26,1
108,190,ENG040,010100,1,1,0,0,1,52,52,1
109,190,ENG207,010100,1,1,0,0,3,244,244,1
110,190,ENG269,010100,4,3,0,0,4,61,331,1
111,190,ENG269,020200,5,3,0,0,7,191,283,1
112,190,ENG269,040400,4,2,0,0,3,35,302,1
113,190,ENG269,050500,6,3,0,0,4,131,308,1
114,190,ENG295,010100,4,1,0,0,1,197,197,1
115,190,ENG296,020200,3,1,0,0,1,244,244,1
116,190,ENG304,010100,1,1,0,0,1,3,3,1
117,190,ENG312,010100,2,1,0,0,1,201,201,1
118,190,ENG353,010100,4,1,0,0,1,331,331,1
119,190,ENG420,010000,5,2,0,0,3,61,161,1
