,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,118,ENGA54,020400,3,3,0,0,5,20,73,1
1,118,FIS133,010100,13,5,0,0,6,33,92,1
2,118,FISC54,010000,10,3,0,0,6,11,92,1
3,118,FISC66,010000,10,5,0,0,8,4,119,1
4,118,FISC72,010000,5,1,0,0,3,52,52,1
5,118,FISD34,010000,20,9,0,0,9,28,87,1
6,118,FISD36,010000,30,26,17,15,12,14,113,1
7,118,FISD37,010000,10,5,0,0,6,24,75,1
8,118,FISD38,010000,7,4,0,0,6,23,49,1
9,118,FISD39,000100,7,3,0,0,5,23,49,1
10,118,FISD40,000200,10,6,0,0,7,24,75,1
11,118,FISD41,000200,18,6,0,0,6,28,83,1
12,118,FISD42,010000,24,20,17,15,6,14,113,1
13,118,FISD42,020000,6,3,0,0,5,45,106,1
14,118,GEO057,010100,10,5,0,0,7,38,96,1
15,118,GEO119,020200,35,1,0,0,1,35,35,1
16,118,GEO162,010100,10,7,0,0,7,2,60,1
17,118,GEO203,010100,14,9,0,0,9,15,85,1
18,118,GEO204,010100,16,7,0,0,7,25,118,1
19,118,GEO205,010100,15,5,0,0,5,28,67,1
20,118,GEO206,010100,37,9,0,0,11,18,83,1
21,118,GEO207,010100,5,3,0,0,3,23,49,1
22,118,GEO209,010100,7,2,0,0,3,40,44,1
23,118,GEO210,010100,10,4,0,0,4,40,57,1
24,118,GEO211,010100,7,3,0,0,3,33,60,1
25,118,GEO212,010100,15,2,0,0,2,54,92,1
26,118,GEO215,010100,8,3,0,0,3,33,51,1
27,118,GEO217,010100,5,2,0,0,3,12,52,1
28,118,GEOE31,010000,15,10,0,0,13,11,119,1
29,118,GEOE32,000100,15,6,0,0,7,12,60,1
30,118,GEOE33,000100,15,7,0,0,7,2,13,1
31,118,LETE46,060600,7,5,0,0,7,38,119,1
32,118,MAT045,020200,5,3,0,0,4,24,83,1
33,118,MAT174,050500,28,3,0,0,3,4,60,1
34,118,MATA03,030000,11,3,0,0,4,25,78,1
35,118,MATA03,040000,10,1,0,0,1,77,77,1
36,118,MATA04,010000,13,9,0,0,9,24,83,1
37,118,MATA05,010000,35,10,0,0,14,23,83,1
38,118,MATA07,060000,24,9,0,0,11,18,83,1
