,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,328,IMS007,010000,5,5,0,0,10,34,127,1
1,328,IMS040,020300,45,23,0,0,30,1,225,1
2,328,IMS192,010000,45,27,0,0,32,10,221,1
3,328,IMS227,000101,10,10,0,0,27,155,180,1
4,328,IMS227,000102,10,9,0,0,19,169,195,1
5,328,IMS227,000103,10,8,0,0,13,48,229,1
6,328,IMS228,010100,15,10,0,0,21,37,221,1
7,328,IMS228,010200,15,15,0,0,24,39,185,1
8,328,IMS228,020300,23,10,13,0,19,35,191,1
9,328,IMS228,020400,23,9,0,0,12,38,207,1
10,328,IMS229,010100,45,32,13,0,32,35,225,1
11,328,IMS230,010100,45,15,13,0,17,35,225,1
12,328,IMS231,010000,45,16,13,0,20,17,221,1
13,328,IMS231,020000,45,29,0,0,29,47,195,1
14,328,IMS232,000101,10,2,7,0,2,44,47,1
15,328,IMS232,000103,1,1,0,0,6,37,37,1
16,328,IMS232,000104,10,4,0,0,5,35,40,1
17,328,IMS232,000105,5,2,0,0,3,43,46,1
18,328,IMS232,000206,6,1,0,0,1,41,41,1
19,328,IMS233,010100,45,16,13,0,19,35,229,1
20,328,IMS234,010000,66,62,0,0,62,17,204,1
21,328,IMS237,010100,45,35,0,0,36,115,225,1
22,328,IMS237,020200,38,24,0,0,25,129,204,1
23,328,IMS238,010100,45,34,0,0,34,155,225,1
24,328,IMS240,000101,10,1,0,0,3,129,129,1
25,328,IMS240,000102,10,10,0,0,17,127,152,1
26,328,IMS240,000103,10,5,0,0,6,149,198,1
27,328,IMS240,000104,10,10,0,0,19,130,147,1
28,328,IMS241,010100,38,29,0,0,31,33,204,1
29,328,IMS242,010100,38,31,0,0,32,105,208,1
30,328,IMS243,010100,38,31,0,0,32,33,221,1
31,328,IMS244,010100,38,34,0,0,34,105,221,1
32,328,IMS249,010100,45,36,0,0,38,38,221,1
33,328,IMS250,000101,9,9,0,0,12,81,123,1
34,328,IMS250,000103,9,5,0,0,7,57,163,1
35,328,IMS250,000104,9,9,0,0,16,93,109,1
36,328,IMS250,000105,9,7,0,0,13,90,120,1
37,328,IMS251,010100,38,31,0,0,31,28,198,1
38,328,IMS252,010100,18,18,0,0,28,90,111,1
39,328,IMS252,010200,18,1,0,0,10,118,118,1
40,328,IMS253,010100,38,31,0,0,31,86,163,1
41,328,IMS254,010100,38,30,0,0,32,74,198,1
42,328,IMS255,010100,1,1,0,0,9,92,92,1
43,328,IMS261,010100,40,40,0,0,42,49,125,1
44,328,IMS262,010100,38,34,0,0,34,30,120,1
45,328,IMS263,000001,7,7,0,0,9,56,89,1
46,328,IMS263,000002,8,8,0,0,8,53,86,1
47,328,IMS263,000003,6,4,0,0,5,63,125,1
48,328,IMS263,000004,6,6,0,0,6,58,120,1
49,328,IMS263,000005,6,3,0,0,3,57,80,1
50,328,IMS263,000006,6,6,0,0,7,54,75,1
51,328,IMS265,000001,7,7,0,0,7,1,27,1
52,328,IMS265,000002,6,4,0,0,4,3,28,1
53,328,IMS265,000003,6,5,0,0,5,8,33,1
54,328,IMS265,000004,7,7,0,0,7,2,30,1
55,328,IMS265,000005,6,6,0,0,6,5,29,1
56,328,IMS266,010000,35,29,0,0,29,2,221,1
57,328,IMSB20,010000,45,41,0,0,54,3,179,1
58,328,IMSB23,010100,40,40,0,0,56,2,160,1
59,328,IMSB25,010000,1,1,0,0,9,13,13,1
60,328,IMSB75,010000,5,5,0,0,9,18,123,1
61,328,IMSE72,001000,5,5,0,0,9,23,115,1
