,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,282,BIOD08,010100,1,1,0,0,10,47,47,1
1,282,BIOD08,010200,1,1,0,0,6,174,174,1
2,282,BIOD72,010100,8,8,0,0,20,47,250,1
3,282,ENFB35,000100,2,2,0,0,16,28,64,1
4,282,FCH163,010000,9,9,0,0,11,64,411,1
5,282,HACA48,010000,50,47,0,0,55,3,237,1
6,282,LETA15,000200,3,3,0,0,27,74,132,1
7,282,LETA35,000100,4,4,0,0,10,24,68,1
8,282,LETA37,000100,45,45,0,0,68,1,135,1
9,282,LETD49,010000,45,8,0,0,10,51,433,1
10,282,LETD50,010000,45,15,0,0,19,90,522,1
11,282,NUT152,010100,15,15,0,0,32,28,227,1
12,282,NUT174,010200,5,5,0,0,61,1,34,1
13,282,NUTA20,010000,45,17,30,14,4,129,254,1
14,282,NUTA20,020000,30,5,22,0,8,17,372,1
15,282,NUTA21,010000,35,15,34,14,2,84,84,1
16,282,NUTA21,020000,35,12,18,0,13,14,443,1
17,282,NUTA23,010000,54,48,0,0,53,1,501,1
18,282,NUTA24,000100,12,12,0,0,30,1,76,1
19,282,NUTA24,000200,12,12,0,0,32,3,25,1
20,282,NUTA24,000300,15,10,0,0,21,7,204,1
21,282,NUTA25,000100,15,15,0,0,67,3,34,1
22,282,NUTA25,000200,15,15,0,0,45,2,72,1
23,282,NUTA26,000100,15,15,0,0,61,2,26,1
24,282,NUTA26,000200,15,15,0,0,43,5,48,1
25,282,NUTA27,010000,45,36,0,0,44,45,464,1
26,282,NUTA28,000100,15,15,0,0,46,43,109,1
27,282,NUTA28,000200,15,15,0,0,40,11,125,1
28,282,NUTA29,000100,15,15,0,0,39,17,160,1
29,282,NUTA29,000200,15,15,0,0,37,47,174,1
30,282,NUTA30,000100,15,15,0,0,18,51,248,1
31,282,NUTA31,030000,40,28,0,0,35,36,522,1
32,282,NUTA32,000100,15,15,0,0,28,70,249,1
33,282,NUTA34,010100,20,20,0,0,32,94,312,1
34,282,NUTA34,010200,20,1,0,0,6,480,480,1
35,282,NUTA35,000100,15,6,0,0,9,151,516,1
36,282,NUTA35,000200,15,14,0,0,17,90,454,1
37,282,NUTA36,000100,15,12,0,0,13,90,312,1
38,282,NUTA38,000100,15,15,0,0,30,61,234,1
39,282,NUTA38,000200,15,9,0,0,16,146,526,1
40,282,NUTA39,010100,15,15,0,0,59,57,231,1
41,282,NUTA39,010200,15,7,0,0,11,274,346,1
42,282,NUTA39,010300,15,3,0,0,8,33,234,1
43,282,NUTA40,000100,15,14,0,0,20,154,463,1
44,282,NUTA40,000200,15,10,0,0,17,188,433,1
45,282,NUTA41,000100,15,9,0,0,10,186,516,1
46,282,NUTA41,000200,15,4,0,0,8,189,274,1
47,282,NUTA42,010000,40,27,0,0,33,91,480,1
48,282,NUTA44,000100,15,15,0,0,48,11,190,1
49,282,NUTA44,000200,15,15,0,0,51,55,177,1
50,282,NUTA45,000100,30,12,0,0,16,174,367,1
51,282,NUTA46,000100,15,15,0,0,22,193,337,1
52,282,NUTA49,000100,15,10,0,0,10,189,336,1
53,282,NUTA50,000100,15,8,0,0,11,266,512,1
54,282,NUTA53,010000,51,8,0,0,10,268,516,1
