,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,183,ARQ005,010100,3,3,0,0,9,24,42,1
1,183,ARQ005,080800,20,6,0,0,15,7,191,1
2,183,ARQ005,090900,23,21,19,17,8,1,6,1
3,183,ARQ005,101000,21,3,0,0,10,2,232,1
4,183,ARQ006,030300,2,2,0,0,2,104,141,1
5,183,ARQ013,101000,5,5,0,0,7,29,154,1
6,183,EDC209,020200,4,2,0,0,3,31,40,1
7,183,EDC286,010100,4,4,0,0,8,22,70,1
8,183,EDC300,010100,4,1,0,0,2,93,93,1
9,183,EDC303,010100,10,10,0,0,23,21,90,1
10,183,EDCA01,060600,3,3,0,0,6,65,195,1
11,183,EDCA01,101000,30,7,0,0,7,88,230,1
12,183,EDCA02,020200,15,4,0,0,4,88,222,1
13,183,EDCA02,030300,15,1,0,0,2,13,13,1
14,183,EDCA02,060600,4,1,0,0,2,195,195,1
15,183,EDCA03,020200,3,2,0,0,5,53,90,1
16,183,EDCA04,060600,8,2,0,0,4,54,131,1
17,183,EDCA05,010100,10,4,0,0,5,54,230,1
18,183,EDCA05,050500,5,3,0,0,6,104,195,1
19,183,EDCA11,000400,8,4,0,0,5,39,65,1
20,183,EDCA11,000500,5,5,0,0,10,35,49,1
21,183,EDCA11,000800,7,5,0,0,10,46,229,1
22,183,EDCA12,000600,6,6,0,0,8,24,100,1
23,183,EDCA12,000900,9,2,0,0,3,61,119,1
24,183,EDCA81,010101,5,5,0,0,9,14,58,1
25,183,EDCA83,010101,5,3,0,0,3,80,111,1
26,183,EDCB80,020200,6,1,0,0,2,110,110,1
27,183,EDCB90,010100,5,4,0,0,6,24,229,1
28,183,FISD34,060000,3,3,0,0,4,64,100,1
29,183,FISD34,100000,20,11,0,0,15,68,173,1
30,183,FISD36,150000,10,4,0,0,9,14,66,1
31,183,FISD41,001000,3,3,0,0,3,64,121,1
32,183,FISD41,001800,20,11,0,0,11,68,173,1
33,183,LETE46,060600,5,5,0,0,15,28,44,1
34,183,LETE46,090900,5,1,0,0,3,191,191,1
35,183,LETE46,121200,5,1,0,0,6,177,177,1
36,183,LETE46,141400,9,8,0,0,16,5,230,1
37,183,MAT045,020200,5,3,0,0,4,19,179,1
38,183,MAT174,050500,7,2,0,0,5,59,83,1
39,183,MAT191,050500,53,19,0,0,25,5,170,1
40,183,MATA37,050500,1,1,0,0,6,33,33,1
41,183,MATA53,010100,1,1,0,0,6,19,19,1
42,183,MATB31,010100,45,6,0,0,7,10,191,1
43,183,MATB32,010000,25,25,0,0,38,1,80,1
44,183,MATB33,010100,48,29,19,17,14,8,232,1
45,183,MATB34,010100,50,32,19,17,19,5,230,1
46,183,MATB35,010000,25,9,0,0,11,34,173,1
47,183,MATB37,010100,40,23,0,0,26,1,170,1
48,183,MATB38,020000,45,25,0,0,28,1,170,1
49,183,MATB40,010100,10,4,0,0,4,34,191,1
50,183,MATB41,010000,35,14,0,0,18,24,133,1
51,183,MATB43,010100,30,18,0,0,19,24,191,1
52,183,MATB44,010000,10,5,0,0,5,62,117,1
53,183,MATB45,000100,10,9,0,0,10,19,191,1
54,183,MATB46,010000,8,8,0,0,19,21,57,1
55,183,MATB47,000100,5,5,0,0,8,26,64,1
56,183,MATB49,000100,20,7,0,0,8,31,131,1
57,183,MATB59,030300,40,6,0,0,14,13,99,1
58,183,MATC24,000100,24,3,0,0,6,35,134,1
59,183,MATC26,010000,13,1,0,0,2,65,65,1
60,183,MATC27,010000,20,2,0,0,3,40,70,1
