,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,103,ADM012,010100,20,16,0,0,19,51,272,1
1,103,ADM012,020200,5,4,0,0,6,90,254,1
2,103,ADM012,060600,5,5,0,0,5,60,201,1
3,103,ARQ011,030300,20,14,15,13,4,59,59,1
4,103,ARQ011,040400,10,5,0,0,8,58,272,1
5,103,ARQ011,050500,5,1,0,0,1,192,192,1
6,103,ARQ011,080800,5,2,0,0,2,161,225,1
7,103,ARQ011,090900,3,3,0,0,4,198,250,1
8,103,ARQ011,111100,5,3,0,0,5,183,275,1
9,103,ARQ013,020200,5,4,0,0,7,59,272,1
10,103,ARQ013,030300,5,4,0,0,5,62,275,1
11,103,ARQ013,040400,2,2,0,0,3,93,201,1
12,103,ARQ129,010100,20,5,0,0,6,73,141,1
13,103,DIR175,010100,10,4,0,0,6,55,272,1
14,103,ECO151,010100,20,12,0,0,13,90,179,1
15,103,ENG001,010100,13,10,0,0,13,122,208,1
16,103,ENG001,020200,6,3,0,0,5,140,200,1
17,103,ENG002,020200,15,12,0,0,12,108,289,1
18,103,ENG003,010100,15,8,0,0,9,65,137,1
19,103,ENG003,020200,10,3,0,0,5,93,111,1
20,103,ENG007,010000,45,22,15,13,11,61,257,1
21,103,ENG045,010100,20,3,0,0,4,95,117,1
22,103,ENG046,010100,10,1,0,0,1,125,125,1
23,103,ENG047,010100,3,1,0,0,1,176,176,1
24,103,ENG049,010100,5,1,0,0,1,176,176,1
25,103,ENG050,010100,5,1,0,0,1,176,176,1
26,103,ENG051,010100,1,1,0,0,1,89,89,1
27,103,ENG055,000001,5,5,0,0,4,4,228,1
28,103,ENG055,000002,5,1,0,0,2,2,2,1
29,103,ENG055,000003,5,3,0,0,3,7,45,1
30,103,ENG055,000004,5,5,0,0,7,1,23,1
31,103,ENG055,000005,5,1,0,0,5,32,32,1
32,103,ENG056,000001,5,5,0,0,5,4,34,1
33,103,ENG056,000002,5,2,0,0,3,2,27,1
34,103,ENG056,000003,5,4,0,0,4,7,45,1
35,103,ENG056,000004,5,5,0,0,9,1,23,1
36,103,ENG056,000005,5,4,0,0,8,11,41,1
37,103,ENG128,010100,15,7,0,0,12,53,226,1
38,103,ENG136,020200,5,2,0,0,5,85,116,1
