,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,283,ADMJ86,010100,1,1,0,0,3,135,135,1
1,283,ADMK24,010100,1,1,0,0,3,28,28,1
2,283,BIOC78,000200,1,1,0,0,5,79,79,1
3,283,BIOD72,010100,1,1,0,0,5,12,12,1
4,283,EDC209,020200,3,2,0,0,4,3,123,1
5,283,ENFC52,010100,3,3,0,0,8,20,128,1
6,283,ENFC69,010100,1,1,0,0,5,67,67,1
7,283,ENGN94,010100,2,2,0,0,12,3,30,1
8,283,FCHE04,010100,2,2,0,0,9,14,30,1
9,283,HACA50,010000,2,2,0,0,7,14,15,1
10,283,ISCA02,010000,3,3,0,0,14,20,59,1
11,283,ISCA44,010000,35,30,11,6,39,7,126,1
12,283,ISCA46,010000,40,35,11,6,43,19,136,1
13,283,ISCA49,010000,35,8,11,6,4,153,163,1
14,283,ISCA49,020000,35,1,0,0,2,170,170,1
15,283,ISCA49,030000,35,2,0,0,2,183,207,1
16,283,ISCA97,010100,18,18,6,6,33,13,63,1
17,283,ISCA97,020200,17,12,5,0,19,22,133,1
18,283,ISCA98,000100,15,15,6,6,29,18,33,1
19,283,ISCA98,000200,15,10,5,0,24,19,68,1
20,283,ISCA99,000100,15,15,0,0,28,10,83,1
21,283,ISCA99,000200,15,15,0,0,13,47,195,1
22,283,ISCB03,000100,10,10,0,0,22,14,85,1
23,283,ISCB03,000200,10,10,0,0,7,48,148,1
24,283,ISCB05,010000,40,19,0,0,20,8,148,1
25,283,ISCB07,010000,18,9,0,0,12,7,132,1
26,283,ISCB09,010000,45,28,0,0,30,33,153,1
27,283,ISCB11,010000,15,11,0,0,12,14,148,1
28,283,ISCB13,010000,45,23,0,0,23,32,160,1
29,283,ISCB15,010000,16,9,0,0,10,38,111,1
30,283,ISCB17,010000,40,23,0,0,25,32,147,1
31,283,ISCB19,010000,24,11,0,0,13,14,111,1
32,283,ISCB21,010000,40,22,0,0,24,32,136,1
33,283,ISCB32,010000,20,10,0,0,11,8,122,1
34,283,ISCB34,000001,2,2,0,0,10,48,56,1
35,283,ISCB35,000100,4,4,0,0,7,4,122,1
36,283,ISCB36,000001,3,3,0,0,4,3,11,1
37,283,ISCB36,000002,2,2,0,0,2,1,8,1
38,283,ISCB37,010100,5,5,0,0,11,1,8,1
39,283,ISCB38,010000,15,15,0,0,27,13,128,1
40,283,ISCC59,010100,15,15,0,0,28,3,126,1
41,283,ISCD16,010000,15,6,0,0,15,41,160,1
42,283,ISCD26,010000,1,1,0,0,30,15,15,1
43,283,ISCD26,020000,1,1,0,0,12,18,18,1
44,283,ISCE86,010000,5,5,0,0,15,3,121,1
