,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,217,IMS002,010300,20,12,0,0,12,95,158,1
1,217,IMS002,010400,20,6,0,0,11,100,122,1
2,217,IMS003,040000,40,29,0,0,29,119,172,1
3,217,IMS006,040000,40,19,10,0,19,1,194,1
4,217,IMS012,020000,30,30,0,0,34,106,169,1
5,217,IMS015,020200,40,30,0,0,30,1,171,1
6,217,IMS016,010100,20,20,0,0,33,119,161,1
7,217,IMS016,010200,20,11,0,0,19,124,206,1
8,217,IMS017,010100,18,17,0,0,25,121,183,1
9,217,IMS017,010200,18,18,0,0,34,87,157,1
10,217,IMS018,001000,20,20,0,0,23,52,132,1
11,217,IMS018,002000,20,3,0,0,5,121,142,1
12,217,IMS064,010100,12,12,0,0,23,52,83,1
13,217,IMS064,010200,12,7,0,0,11,45,134,1
14,217,IMS070,010000,50,50,0,0,54,89,169,1
15,217,IMS071,010100,20,20,0,0,21,95,165,1
16,217,IMS071,010200,20,2,0,0,6,161,206,1
17,217,IMS076,020300,20,9,0,0,9,2,10,1
18,217,IMS076,020400,20,1,0,0,6,11,11,1
19,217,IMS079,020000,40,13,9,0,13,1,206,1
20,217,IMS081,010100,20,10,5,0,11,2,194,1
21,217,IMS081,010200,20,3,4,0,9,1,166,1
22,217,IMS083,010100,20,8,0,0,14,70,169,1
23,217,IMS083,010200,20,16,0,0,19,69,152,1
24,217,IMS085,010100,20,9,4,0,10,2,10,1
25,217,IMS085,010200,20,3,5,0,9,1,194,1
26,217,IMS091,010000,40,25,0,0,26,13,202,1
27,217,IMS092,010000,36,26,0,0,27,58,141,1
28,217,IMS093,010100,12,12,0,0,24,58,121,1
29,217,IMS093,010200,12,11,0,0,17,66,183,1
30,217,IMS094,010100,5,4,0,0,6,59,114,1
31,217,IMS094,010200,5,4,0,0,7,71,118,1
32,217,IMS096,010100,12,12,0,0,20,45,141,1
33,217,IMS096,010200,12,12,0,0,24,28,118,1
34,217,IMS096,010300,12,12,0,0,26,38,67,1
35,217,IMS097,000001,10,8,0,0,9,20,93,1
36,217,IMS098,010100,15,7,0,0,14,28,118,1
37,217,IMS098,010200,15,15,0,0,25,38,72,1
38,217,IMS099,010100,12,12,0,0,37,47,77,1
39,217,IMS099,010200,12,10,0,0,16,79,152,1
40,217,IMS100,010100,15,14,0,0,21,28,118,1
41,217,IMS100,010200,15,15,0,0,21,38,79,1
42,217,IMS101,000001,11,11,0,0,21,17,56,1
43,217,IMS102,010000,50,49,0,0,49,17,118,1
44,217,IMS103,000001,5,5,0,0,5,25,61,1
45,217,IMS103,000002,5,2,0,0,3,22,26,1
46,217,IMS103,000003,5,2,0,0,5,49,69,1
47,217,IMS104,000001,10,1,0,0,1,78,78,1
48,217,IMS105,000001,14,3,0,0,3,18,34,1
49,217,IMS106,010000,30,29,0,0,34,23,187,1
50,217,IMS107,010100,12,12,0,0,24,20,53,1
51,217,IMS107,010200,12,12,0,0,25,42,82,1
52,217,IMS112,020300,12,12,0,0,22,58,91,1
53,217,IMS112,020400,12,9,0,0,17,66,134,1
54,217,IMS150,010000,40,13,9,0,13,1,194,1
55,217,IMS158,010000,5,5,0,0,8,91,150,1
56,217,IMS161,010000,35,6,0,0,6,31,78,1
57,217,IMS163,010000,20,14,0,0,14,17,52,1
58,217,IMS165,010100,4,4,0,0,8,83,91,1
59,217,IMS165,010200,1,1,0,0,6,68,68,1
60,217,IMS165,010300,4,4,0,0,13,42,55,1
61,217,IMS165,010400,1,1,0,0,7,25,25,1
62,217,IMS165,010500,4,4,0,0,14,66,81,1
63,217,IMS165,010600,1,1,0,0,5,90,90,1
64,217,IMS167,010100,8,8,0,0,11,49,98,1
65,217,IMS167,010200,7,1,0,0,3,57,57,1
66,217,IMS173,010100,16,16,0,0,19,18,72,1
67,217,IMS175,010000,12,1,0,0,1,90,90,1
68,217,IMS180,020300,20,11,5,0,12,2,132,1
69,217,IMS180,020400,20,2,4,0,9,1,11,1
70,217,IMSB75,010000,5,5,0,0,9,52,183,1
71,217,IMSE72,001000,5,5,0,0,9,79,127,1
72,217,IMSF29,010000,15,15,0,0,32,13,135,1
