,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,182,BIOD49,010100,1,1,0,0,1,158,158,1
1,182,EDC238,010100,1,1,0,0,6,55,55,1
2,182,EDC282,020200,3,3,0,0,16,12,32,1
3,182,EDC286,010100,2,2,0,0,8,2,7,1
4,182,EDCA01,050500,10,10,0,0,26,14,97,1
5,182,EDCA04,050500,5,4,0,0,6,32,171,1
6,182,EDCA05,050500,10,4,0,0,5,53,131,1
7,182,EDCA12,000300,11,11,0,0,13,13,112,1
8,182,EDCH82,010100,1,1,0,0,4,65,65,1
9,182,EDCK71,010100,1,1,0,0,4,10,10,1
10,182,ENG269,030300,5,5,0,0,6,2,158,1
11,182,FCH006,010000,6,6,0,0,9,31,156,1
12,182,FCH011,010000,5,3,0,0,4,42,125,1
13,182,FCH124,060000,3,1,0,0,3,180,180,1
14,182,FCH124,070000,3,2,0,0,2,55,140,1
15,182,GEO035,020000,30,12,0,0,12,14,190,1
16,182,GEO132,020000,30,21,0,0,26,3,152,1
17,182,GEO134,020000,30,16,0,0,20,41,202,1
18,182,GEO320,010000,10,10,0,0,11,2,152,1
19,182,GEOA16,020200,30,22,0,0,29,14,195,1
20,182,GEOA17,020300,10,5,0,0,7,31,126,1
21,182,GEOA17,020400,10,10,0,0,16,9,108,1
22,182,GEOA19,020300,15,14,0,0,20,5,202,1
23,182,GEOA19,020400,15,4,0,0,5,28,96,1
24,182,GEOA20,020200,25,15,0,0,15,16,111,1
25,182,GEOA23,020200,30,27,0,0,30,22,171,1
26,182,GEOA24,020000,30,26,0,0,32,13,190,1
27,182,GEOA26,020200,30,24,0,0,27,10,145,1
28,182,GEOA30,020200,30,16,0,0,16,5,125,1
29,182,GEOA37,010100,18,18,0,0,27,2,79,1
30,182,GEOA42,020000,15,15,0,0,20,8,128,1
31,182,GEOA43,040400,15,7,0,0,9,15,180,1
32,182,GEOA43,040800,15,12,0,0,13,14,195,1
33,182,GEOA82,020000,10,10,0,0,42,16,51,1
34,182,GEOB36,020200,15,15,0,0,23,10,132,1
35,182,LETE46,141400,20,14,0,0,22,10,195,1
