,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,196,EDC251,010100,3,1,0,0,1,40,40,1
1,196,EDC251,020200,2,2,0,0,3,56,113,1
2,196,EDC267,010100,5,5,0,0,5,111,276,1
3,196,EDC273,020200,3,3,0,0,9,75,101,1
4,196,EDC283,030300,5,2,0,0,4,176,281,1
5,196,EDC286,010100,24,13,0,0,18,9,281,1
6,196,EDC287,040400,8,8,0,0,24,6,70,1
7,196,EDC287,050500,4,4,0,0,8,22,72,1
8,196,EDC289,020200,10,5,0,0,9,56,265,1
9,196,EDC314,010100,3,3,0,0,5,52,149,1
10,196,EDCA01,121200,30,15,0,0,18,4,281,1
11,196,EDCA05,050500,10,5,0,0,8,75,249,1
12,196,EDCA05,060600,10,6,0,0,8,40,251,1
13,196,EDCA11,000200,14,14,0,0,25,13,167,1
14,196,EDCA12,000100,14,9,0,0,11,11,175,1
15,196,EDCB81,020200,5,5,0,0,10,101,190,1
16,196,FCCB70,000100,5,2,0,0,4,1,104,1
17,196,HACE85,010100,5,5,0,0,8,15,130,1
18,196,LETE46,171700,5,5,0,0,13,5,113,1
19,196,MAT220,010100,8,8,0,0,12,15,188,1
20,196,MAT236,080000,10,6,0,0,12,23,158,1
21,196,MAT569,010000,3,3,0,0,5,130,175,1
22,196,MAT570,010000,3,3,0,0,8,27,89,1
23,196,MAT571,010000,5,5,0,0,7,44,175,1
24,196,MAT701,010000,3,1,0,0,2,208,208,1
25,196,MATA01,140000,4,4,0,0,23,7,47,1
26,196,MATA01,150000,60,11,49,0,38,12,117,1
27,196,MATA02,150000,3,3,0,0,12,97,118,1
28,196,MATA39,030000,59,10,49,0,11,68,276,1
29,196,MATA41,010100,21,20,1,0,37,4,143,1
30,196,MATA42,030300,56,7,49,0,39,5,95,1
31,196,MATA42,040400,10,10,0,0,31,13,110,1
32,196,MATA50,010100,5,5,0,0,10,44,146,1
33,196,MATA55,020200,20,8,0,0,8,5,169,1
34,196,MATA57,000200,10,4,0,0,10,54,248,1
35,196,MATA59,010100,10,8,0,0,13,4,140,1
36,196,MATA62,010100,10,10,0,0,22,10,46,1
37,196,MATA63,010100,5,1,0,0,1,121,121,1
38,196,MATA64,020200,10,1,0,0,3,89,89,1
39,196,MATA68,010100,21,21,0,0,41,1,110,1
40,196,MATB10,010100,10,4,0,0,6,62,228,1
41,196,MATB19,010100,18,11,0,0,17,11,98,1
42,196,MATB20,010100,31,5,0,0,6,30,121,1
43,196,MATB21,010100,30,18,0,0,20,10,175,1
44,196,MATB59,030300,10,10,0,0,16,21,80,1
45,196,MATC53,000100,4,4,0,0,9,1,56,1
46,196,MATC68,000001,15,4,0,0,6,8,176,1
47,196,MATC69,000001,15,6,0,0,7,30,105,1
48,196,MATC70,000001,15,3,0,0,3,38,64,1
49,196,MATC71,000001,15,4,0,0,4,2,84,1
50,196,MATC73,010100,20,16,0,0,22,4,248,1
51,196,MATC77,000100,31,4,0,0,4,31,104,1
52,196,MATC79,010100,31,10,0,0,11,30,110,1
53,196,MATC81,010100,20,20,0,0,34,18,137,1
54,196,MATC82,010100,19,10,0,0,13,3,118,1
55,196,MATC83,010100,20,6,0,0,7,39,98,1
56,196,MATC84,000100,3,2,0,0,5,22,52,1
57,196,MATC94,010000,20,3,0,0,5,23,169,1
58,196,MATC96,010100,10,3,0,0,5,65,228,1
59,196,MATD04,010100,15,15,0,0,30,6,137,1
60,196,MATE04,010000,5,3,0,0,4,36,168,1
61,196,MATE27,010000,5,1,0,0,1,176,176,1
62,196,MATE36,010000,5,2,0,0,3,27,176,1
63,196,MATE64,010000,5,5,0,0,10,15,176,1
64,196,MATE85,010000,10,3,0,0,5,79,228,1
65,196,MATE94,010000,5,4,0,0,6,15,176,1
66,196,MATF25,010000,5,5,0,0,16,27,64,1
67,196,MATF34,000100,10,3,0,0,4,66,251,1
