,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,481,EDCA01,080800,10,10,0,0,37,3,217,1
1,481,EDCA05,010100,5,5,0,0,30,2,135,1
2,481,EDCA11,000100,2,2,0,0,22,79,113,1
3,481,EDCA11,000700,10,10,0,0,25,78,221,1
4,481,EDCA12,000100,6,6,0,0,22,3,148,1
5,481,EDCA12,000300,6,6,0,0,10,16,125,1
6,481,LET330,010100,7,5,0,0,8,15,401,1
7,481,LET408,010100,7,5,0,0,10,214,432,1
8,481,LETA03,000200,23,23,0,0,59,45,126,1
9,481,LETA10,100000,45,21,30,6,33,35,228,1
10,481,LETA10,110000,15,1,14,0,7,32,32,1
11,481,LETA11,050000,30,21,15,6,39,18,145,1
12,481,LETA11,060000,30,1,29,0,12,26,26,1
13,481,LETA12,050000,41,34,0,0,42,26,535,1
14,481,LETA12,060000,9,9,0,0,19,47,344,1
15,481,LETA14,000200,10,10,0,0,25,32,101,1
16,481,LETA14,000300,36,9,14,0,12,62,526,1
17,481,LETA18,040000,15,5,0,0,11,2,121,1
18,481,LETA19,040000,21,18,0,0,29,46,528,1
19,481,LETA19,050000,22,22,0,0,37,36,372,1
20,481,LETA21,040000,35,35,0,0,56,46,251,1
21,481,LETA21,050000,6,6,0,0,26,20,133,1
22,481,LETA22,010000,5,5,0,0,22,14,100,1
23,481,LETA22,020000,35,12,0,0,16,27,385,1
24,481,LETA24,040000,2,2,0,0,33,8,20,1
25,481,LETA24,050000,35,35,0,0,46,48,385,1
26,481,LETA26,020000,2,2,0,0,11,37,121,1
27,481,LETA37,000200,4,4,0,0,5,321,543,1
28,481,LETA38,000100,5,1,0,0,3,555,555,1
29,481,LETA39,010000,2,2,0,0,8,18,208,1
30,481,LETA41,010000,2,2,0,0,4,387,414,1
31,481,LETA43,010000,2,2,0,0,4,256,387,1
32,481,LETA46,010000,3,2,0,0,2,29,256,1
33,481,LETA52,010000,3,1,0,0,1,493,493,1
34,481,LETA68,010000,10,2,0,0,4,270,332,1
35,481,LETA68,020000,10,6,0,0,6,61,387,1
36,481,LETA69,000100,5,5,0,0,11,7,126,1
37,481,LETA70,010000,10,3,0,0,6,31,494,1
38,481,LETA71,010000,10,4,0,0,5,270,417,1
39,481,LETA72,010000,15,8,0,0,11,6,439,1
40,481,LETA74,010000,10,1,0,0,3,543,543,1
41,481,LETA75,000100,10,3,0,0,4,441,543,1
42,481,LETA76,010000,15,3,0,0,5,31,405,1
43,481,LETA77,000001,10,1,0,0,1,387,387,1
44,481,LETA78,000001,10,2,0,0,2,16,387,1
45,481,LETA80,000100,2,2,0,0,4,278,387,1
46,481,LETA90,020000,30,16,0,0,17,21,364,1
47,481,LETA91,000200,30,26,0,0,30,54,353,1
48,481,LETA92,020000,30,28,0,0,32,27,528,1
49,481,LETA93,020000,30,8,0,0,13,21,364,1
50,481,LETA94,020000,30,7,0,0,11,72,557,1
51,481,LETA95,020000,30,14,0,0,20,8,557,1
52,481,LETA96,020000,30,19,0,0,26,14,537,1
53,481,LETA97,000200,22,22,0,0,29,26,322,1
54,481,LETA98,020000,30,8,0,0,13,8,537,1
55,481,LETB12,030000,20,20,0,0,35,1,328,1
56,481,LETB21,000100,15,5,0,0,6,64,321,1
57,481,LETB22,000200,10,4,0,0,5,7,299,1
58,481,LETB26,000200,30,14,0,0,19,10,350,1
59,481,LETB27,000200,30,16,0,0,20,10,364,1
60,481,LETB28,000002,20,8,0,0,10,18,157,1
61,481,LETB29,000004,15,11,0,0,11,1,217,1
62,481,LETB32,000100,3,2,0,0,3,123,543,1
63,481,LETB36,000200,5,5,0,0,21,14,103,1
64,481,LETB36,000300,5,5,0,0,11,113,181,1
65,481,LETB37,000200,10,4,0,0,5,312,542,1
66,481,LETB37,000300,20,5,0,0,8,325,538,1
67,481,LETB38,000200,20,4,0,0,5,12,368,1
68,481,LETB38,000300,10,1,0,0,3,108,108,1
69,481,LETB39,000100,3,3,0,0,28,24,45,1
70,481,LETB39,000200,2,2,0,0,4,177,372,1
71,481,LETB41,000100,2,1,0,0,1,387,387,1
72,481,LETB43,000400,30,27,0,0,29,47,526,1
73,481,LETB44,000300,30,27,0,0,28,65,535,1
74,481,LETB45,000300,5,5,0,0,12,170,493,1
75,481,LETB46,000100,3,3,0,0,7,93,181,1
76,481,LETB47,000100,2,1,0,0,2,123,123,1
77,481,LETB51,010000,5,1,0,0,4,79,79,1
78,481,LETB56,010000,3,3,0,0,12,11,106,1
79,481,LETB70,010000,5,5,0,0,10,1,142,1
80,481,LETB74,010000,5,5,0,0,6,11,296,1
81,481,LETB75,010000,3,1,0,0,2,244,244,1
82,481,LETB78,010000,10,1,0,0,4,340,340,1
83,481,LETC10,010000,4,3,0,0,6,37,348,1
84,481,LETC12,010000,4,3,0,0,4,244,348,1
85,481,LETD37,010000,5,5,0,0,7,12,538,1
86,481,LETD56,010000,2,2,0,0,4,41,405,1
87,481,LETD71,010000,2,1,0,0,2,244,244,1
88,481,LETE41,000100,30,15,15,6,18,35,441,1
89,481,LETE41,000200,30,2,24,0,6,252,554,1
90,481,LETE41,000300,30,11,0,0,13,19,526,1
91,481,LETE42,000100,30,30,0,0,52,36,222,1
92,481,LETE48,090900,25,25,0,0,42,26,519,1
