,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,187,ARQ044,010100,5,5,0,0,9,20,97,1
1,187,ARQ044,020200,15,10,0,0,13,7,91,1
2,187,ARQ135,010100,5,5,0,0,9,10,290,1
3,187,ARQ135,020200,5,5,0,0,9,15,211,1
4,187,ARQ139,010100,20,15,0,0,19,74,338,1
5,187,ARQ141,010100,2,2,0,0,7,57,108,1
6,187,ARQ141,020200,5,5,0,0,7,62,323,1
7,187,ARQ141,040400,5,3,0,0,3,12,290,1
8,187,ARQ141,080800,9,7,0,0,9,109,252,1
9,187,ARQ141,090900,9,2,0,0,8,208,216,1
10,187,ARQA16,000300,5,5,0,0,20,30,224,1
11,187,ARQA19,010000,30,30,0,0,51,42,252,1
12,187,ARQA20,101000,20,20,0,0,36,84,226,1
13,187,ARQA23,010000,45,36,0,0,40,117,320,1
14,187,ARQA25,010100,20,13,0,0,23,117,271,1
15,187,ARQA25,020200,20,20,0,0,30,85,189,1
16,187,ARQA28,010100,30,30,0,0,53,63,193,1
17,187,ARQA34,010100,30,30,0,0,59,52,171,1
18,187,ARQA35,000100,30,29,0,0,42,76,335,1
19,187,ARQA40,010100,30,30,0,0,39,16,149,1
20,187,ARQA41,010100,30,28,0,0,37,15,250,1
21,187,ARQA47,010100,30,19,0,0,19,6,185,1
22,187,ARQA48,010100,30,10,0,0,20,69,201,1
23,187,ARQA49,010100,30,14,0,0,14,33,250,1
24,187,ARQA50,010000,25,25,0,0,34,97,314,1
25,187,ARQA50,020000,25,4,0,0,14,122,323,1
26,187,ARQA53,010100,30,30,0,0,54,18,271,1
27,187,ARQA54,010100,30,18,0,0,26,40,330,1
28,187,ARQA55,010000,20,9,0,0,14,65,300,1
29,187,ARQA55,020000,30,5,0,0,16,130,323,1
30,187,ARQA56,000001,20,14,0,0,17,64,147,1
31,187,ARQA57,000100,5,1,0,0,4,46,46,1
32,187,ARQA76,010000,15,2,0,0,3,94,285,1
33,187,ARQB62,010100,15,6,4,0,10,209,291,1
34,187,ARQB62,020200,15,2,12,0,6,117,320,1
35,187,ARQB64,010100,15,15,0,0,34,123,183,1
36,187,ARQB64,020200,15,14,0,0,18,157,271,1
37,187,ARQB64,030300,15,8,0,0,18,135,195,1
38,187,ARQB66,010100,15,15,0,0,26,30,145,1
39,187,ARQB66,020200,15,11,0,0,17,105,330,1
40,187,ARQB68,010100,15,13,0,0,19,32,146,1
41,187,ARQB68,020200,15,2,0,0,12,79,100,1
42,187,ARQB70,010100,15,15,0,0,29,35,91,1
43,187,ARQB70,020200,15,15,0,0,23,39,127,1
44,187,ARQB78,010100,1,1,0,0,3,201,201,1
45,187,ARQB78,030300,1,1,0,0,5,142,142,1
46,187,ARQB78,040400,2,2,0,0,7,74,137,1
47,187,COMB49,010100,3,3,0,0,7,47,158,1
48,187,ENG021,010100,2,2,0,0,16,85,134,1
49,187,ENG023,010100,5,5,0,0,11,96,127,1
50,187,ENG024,010100,5,1,0,0,3,128,128,1
51,187,ENG024,020200,5,5,0,0,11,15,74,1
52,187,ENG025,010100,5,4,0,0,4,122,194,1
