,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,101,ARQ010,010100,7,7,0,0,19,141,586,1
1,101,ARQ010,020200,1,1,0,0,13,437,437,1
2,101,ARQ010,030300,1,1,0,0,11,416,416,1
3,101,ARQ018,010000,33,1,32,0,5,173,173,1
4,101,ARQ018,020000,33,1,32,0,7,671,671,1
5,101,ARQ018,030000,33,3,30,0,5,551,761,1
6,101,ARQ018,040000,33,3,30,0,4,708,812,1
7,101,ARQ019,010100,30,30,0,0,52,305,649,1
8,101,ARQ019,020200,30,30,0,0,59,87,659,1
9,101,ARQ020,010000,30,30,0,0,51,225,652,1
10,101,ARQ020,020000,30,23,0,0,37,342,815,1
11,101,ARQ021,010100,33,25,0,0,37,428,739,1
12,101,ARQ021,020200,33,20,0,0,27,465,811,1
13,101,ARQ023,010100,33,33,0,0,76,101,441,1
14,101,ARQ023,020200,33,33,0,0,68,248,477,1
15,101,ARQ025,010000,30,19,0,0,21,173,799,1
16,101,ARQ025,020000,30,30,0,0,52,412,588,1
17,101,ARQ026,010100,20,20,0,0,64,173,543,1
18,101,ARQ026,020200,30,11,0,0,18,447,813,1
19,101,ARQ026,030300,30,30,0,0,53,367,575,1
20,101,ARQ027,010100,30,30,0,0,45,343,623,1
21,101,ARQ027,020200,30,25,0,0,33,320,760,1
22,101,ARQ029,010000,30,22,0,0,26,41,687,1
23,101,ARQ029,020000,30,30,0,0,45,55,619,1
24,101,ARQ030,010000,30,30,0,0,41,362,644,1
25,101,ARQ030,020000,30,11,0,0,18,320,619,1
26,101,ARQ032,010100,30,27,0,0,34,44,637,1
27,101,ARQ032,020200,30,30,0,0,50,55,484,1
28,101,ARQ033,010100,30,12,0,0,15,213,662,1
29,101,ARQ033,020200,30,26,0,0,27,171,551,1
30,101,ARQ034,010000,33,16,0,0,32,41,783,1
31,101,ARQ034,020000,33,31,0,0,37,84,806,1
32,101,ARQ035,010100,20,17,0,0,22,155,736,1
33,101,ARQ035,020200,20,20,0,0,39,152,442,1
34,101,ARQ035,030300,20,19,0,0,23,329,806,1
35,101,ARQ035,040400,20,20,0,0,25,184,809,1
36,101,ARQ036,010100,30,11,0,0,21,63,563,1
37,101,ARQ036,020200,30,16,0,0,28,39,533,1
38,101,ARQ037,010100,30,10,0,0,13,43,283,1
39,101,ARQ037,020200,30,28,0,0,31,87,813,1
40,101,ARQ038,010100,30,30,0,0,42,43,810,1
41,101,ARQ038,020200,30,30,0,0,72,100,291,1
42,101,ARQ039,010100,30,20,0,0,29,39,783,1
43,101,ARQ039,020200,30,18,0,0,26,85,805,1
44,101,ARQ040,000100,30,27,0,0,42,55,789,1
45,101,ARQ040,000200,30,30,0,0,47,12,805,1
46,101,ARQ043,000100,33,12,0,0,15,63,285,1
47,101,ARQ043,000200,33,14,0,0,17,41,810,1
48,101,ARQ044,010100,15,15,0,0,40,12,94,1
49,101,ARQ044,020200,5,5,0,0,33,42,103,1
50,101,ARQ045,000100,5,5,0,0,7,96,653,1
51,101,ARQ046,010000,30,24,0,0,36,256,783,1
52,101,ARQ046,020000,30,30,0,0,43,158,617,1
53,101,ARQ047,000100,15,7,0,0,8,2,801,1
54,101,ARQ131,010100,2,2,0,0,11,70,316,1
55,101,ARQ135,010100,10,8,0,0,13,121,667,1
56,101,ARQ135,020200,10,8,0,0,10,37,619,1
57,101,ARQ141,010100,10,10,0,0,10,106,801,1
58,101,ARQ141,020200,10,1,0,0,2,381,381,1
59,101,ARQ141,040400,10,3,0,0,3,141,234,1
60,101,ARQ141,050500,10,6,0,0,8,450,808,1
61,101,ARQ141,060600,1,1,0,0,8,59,59,1
62,101,ARQ141,070700,1,1,0,0,4,76,76,1
63,101,ARQ141,080800,1,1,0,0,1,37,37,1
64,101,ARQ141,090900,1,1,0,0,2,628,628,1
65,101,ARQA16,000300,10,10,0,0,19,70,551,1
66,101,ARQB75,010100,15,15,0,0,27,431,639,1
67,101,ARQB75,020200,15,15,0,0,24,488,660,1
68,101,ARQB75,030300,15,10,0,0,16,428,801,1
69,101,ARQB75,040400,15,11,0,0,19,558,685,1
70,101,ARQB76,010100,17,17,0,0,16,372,480,1
71,101,ARQB76,020200,17,17,0,0,6,481,545,1
72,101,ARQB76,030300,17,17,0,0,61,300,522,1
73,101,ARQB76,040400,17,17,0,0,63,233,436,1
74,101,ARQB76,050500,17,17,0,0,35,344,502,1
75,101,ARQB76,060600,17,17,0,0,37,332,553,1
76,101,ARQB76,070700,17,10,0,0,10,362,812,1
77,101,ARQB76,080800,17,4,0,0,10,422,811,1
78,101,ARQB78,010100,15,5,0,0,8,261,563,1
79,101,ARQB78,020200,17,7,0,0,13,288,809,1
80,101,ARQB78,030300,15,15,0,0,41,253,365,1
81,101,ARQB78,040400,15,15,0,0,34,224,398,1
82,101,ARQB80,010100,15,15,0,0,22,137,496,1
83,101,ARQB80,020200,15,12,0,0,21,121,813,1
84,101,ARQB80,030300,15,15,0,0,6,221,281,1
85,101,ARQB80,040400,15,15,0,0,4,290,400,1
86,101,ARQB80,050500,15,15,0,0,55,56,235,1
87,101,ARQB80,060600,15,15,0,0,58,87,219,1
88,101,ARQB82,010100,15,5,0,0,12,107,369,1
89,101,ARQB82,020200,15,4,0,0,13,94,378,1
90,101,ARQB82,030300,15,8,0,0,13,67,611,1
91,101,ARQB82,040400,15,15,0,0,21,66,309,1
92,101,ARQB82,050500,15,15,0,0,42,56,258,1
93,101,ARQB82,060600,15,15,0,0,32,42,573,1
94,101,COMB49,010100,3,3,0,0,10,9,85,1
95,101,ENFC53,010100,2,2,0,0,3,183,360,1
96,101,ENG021,010100,43,43,0,0,71,162,493,1
97,101,ENG022,010100,30,30,0,0,43,397,646,1
98,101,ENG022,020200,30,30,0,0,86,248,476,1
99,101,ENG023,010100,40,38,0,0,49,100,813,1
100,101,ENG023,020200,45,45,0,0,50,166,474,1
101,101,ENG024,010100,40,18,0,0,23,55,640,1
102,101,ENG024,020200,40,25,0,0,29,11,541,1
103,101,ENG025,010100,40,40,0,0,46,145,608,1
104,101,ENGP32,010100,4,4,0,0,47,46,76,1
105,101,FCH043,010100,66,2,64,0,19,514,560,1
106,101,FCH043,020200,66,6,60,0,11,614,715,1
