,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,309,BIOA92,010000,2,1,0,0,1,224,224,1
1,309,EDC267,010100,2,2,0,0,6,105,172,1
2,309,EDC286,020200,5,5,0,0,9,88,223,1
3,309,EDC291,030300,3,3,0,0,6,11,172,1
4,309,EDCA01,040400,10,10,0,0,12,19,219,1
5,309,EDCA02,010100,30,11,0,0,15,26,219,1
6,309,EDCA03,020200,2,2,0,0,12,4,131,1
7,309,EDCA05,010100,1,1,0,0,1,244,244,1
8,309,EDCA05,040400,3,1,0,0,1,131,131,1
9,309,EDCA11,000400,14,9,0,0,10,13,276,1
10,309,EDCA12,000200,12,9,0,0,9,26,226,1
11,309,EDCA17,000001,15,4,0,0,5,16,148,1
12,309,EDCA18,000001,15,1,0,0,2,1,1,1
13,309,EDCB80,020200,5,4,0,0,6,103,208,1
14,309,EDCB80,030300,5,5,0,0,13,19,101,1
15,309,EDCH82,010100,5,1,0,0,2,223,223,1
16,309,EDCJ90,010100,5,1,0,0,1,57,57,1
17,309,EDCK71,010100,5,4,0,0,4,8,191,1
18,309,FCH007,030000,3,1,0,0,2,291,291,1
19,309,FCH011,010000,10,10,0,0,12,40,227,1
20,309,FCH011,020000,5,3,0,0,5,15,208,1
21,309,FCH028,010000,40,19,0,0,27,17,371,1
22,309,FCH033,010000,30,18,0,0,25,17,368,1
23,309,FCH037,010000,25,25,0,0,29,1,275,1
24,309,FCH114,020000,10,2,0,0,3,100,145,1
25,309,FCH117,010000,5,1,0,0,1,58,58,1
26,309,FCH163,010000,5,5,0,0,9,41,193,1
27,309,FCH248,010000,2,2,0,0,10,37,61,1
28,309,FCH280,010000,30,28,0,0,32,9,363,1
29,309,FCH288,010000,5,4,0,0,4,148,244,1
30,309,FCH642,010000,5,5,0,0,21,2,59,1
31,309,FCH646,010000,5,5,0,0,9,22,268,1
32,309,FCHB42,010000,60,8,44,0,11,188,373,1
33,309,FCHB43,010000,40,24,0,0,26,12,360,1
34,309,FCHB44,010000,30,18,0,0,19,34,226,1
