,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,314,ADM149,020000,2,2,0,0,6,37,65,1
1,314,ADM150,010000,2,2,0,0,7,36,60,1
2,314,ADM171,010000,5,3,0,0,5,36,182,1
3,314,ADM172,010000,1,1,0,0,8,60,60,1
4,314,ADM173,010000,20,6,0,0,7,5,251,1
5,314,ADM173,020000,5,3,0,0,4,157,199,1
6,314,ADM178,010100,5,5,0,0,12,9,165,1
7,314,ADM179,010000,2,2,0,0,4,8,181,1
8,314,ADM180,010000,20,5,0,0,6,11,260,1
9,314,ADM188,010000,25,25,0,0,29,41,151,1
10,314,ADM200,010000,45,3,42,0,13,34,86,1
11,314,ADM202,030000,28,15,0,0,19,17,242,1
12,314,ADM207,010000,18,18,0,0,22,5,262,1
13,314,ADM214,010000,5,4,0,0,4,3,293,1
14,314,ADM218,020000,5,3,0,0,5,108,212,1
15,314,ADM222,010000,2,2,0,0,16,10,36,1
16,314,ADM223,010000,5,2,0,0,3,40,212,1
17,314,ADM223,020000,5,2,0,0,2,77,134,1
18,314,ADM228,010000,45,3,42,0,11,34,61,1
19,314,ADM229,010000,35,19,0,0,19,21,118,1
20,314,ADM235,010000,18,14,0,0,20,23,186,1
21,314,ADM240,010000,25,8,0,0,12,6,203,1
22,314,ADM244,010000,22,22,0,0,28,54,188,1
23,314,ADM245,010000,22,13,0,0,19,31,214,1
24,314,ADM254,010000,2,2,0,0,4,122,239,1
25,314,ADMA95,010100,4,4,0,0,17,46,49,1
26,314,ADMB81,010000,2,2,0,0,2,3,260,1
27,314,ADMC99,010100,25,25,0,0,58,21,76,1
28,314,ADMD01,010000,20,20,0,0,26,31,214,1
29,314,ADMD02,010000,15,7,0,0,9,8,156,1
30,314,ADMD03,010100,20,13,0,0,18,67,294,1
31,314,ADMD04,010100,20,9,0,0,10,14,183,1
32,314,ADMD05,010000,16,6,0,0,7,11,214,1
33,314,ADMD06,010000,18,15,0,0,15,2,294,1
34,314,ADMD07,010000,16,6,0,0,10,31,199,1
35,314,ADMD08,010100,15,4,0,0,6,11,242,1
36,314,ADMD09,000100,15,8,0,0,9,2,292,1
37,314,ADMF55,020000,5,3,0,0,6,17,239,1
38,314,ADMF56,020000,2,2,0,0,4,14,110,1
39,314,ADMF59,010100,5,4,0,0,5,17,183,1
40,314,ADMF65,010100,5,3,0,0,6,91,174,1
41,314,ADMF72,000100,2,1,0,0,1,88,88,1
42,314,ADMJ86,010100,2,2,0,0,2,175,260,1
43,314,ADMJ89,010000,3,1,0,0,4,9,9,1
44,314,ADMK24,010100,5,3,0,0,6,146,173,1
45,314,ADMK27,010100,2,2,0,0,3,15,174,1
46,314,DIR159,040000,15,7,0,0,8,9,228,1
47,314,DIR164,040000,2,2,0,0,2,134,260,1
48,314,ECOB40,130000,2,2,0,0,4,174,238,1
49,314,FCH001,170000,50,8,42,0,11,34,159,1
50,314,FCH004,010100,40,18,0,0,19,22,160,1
51,314,ICI114,010100,20,11,0,0,13,95,190,1
52,314,ICI121,010100,25,20,0,0,25,9,262,1
53,314,ICIA04,010100,45,3,42,0,11,28,61,1
54,314,IPSA39,010000,18,17,0,0,18,9,199,1
55,314,LETA38,000100,2,2,0,0,2,197,198,1
56,314,LETA38,000200,4,1,0,0,1,157,157,1
57,314,LETB09,010000,3,1,0,0,1,196,196,1
58,314,LETB33,000100,2,2,0,0,3,7,93,1
59,314,LETB36,000100,50,8,42,0,12,28,119,1
60,314,LETB37,000100,35,22,0,0,23,22,215,1
61,314,LETB38,000100,25,25,0,0,26,41,293,1
62,314,LETB39,000100,3,3,0,0,11,22,55,1
63,314,LETB42,000100,45,1,44,0,25,28,28,1
64,314,LETB43,000100,21,17,0,0,17,22,156,1
65,314,LETB43,000300,2,1,0,0,2,100,100,1
66,314,LETB43,000400,5,1,0,0,1,244,244,1
67,314,LETB44,000200,21,17,0,0,17,1,173,1
68,314,LETB45,000200,3,1,0,0,1,171,171,1
69,314,LETB46,000100,5,1,0,0,1,196,196,1
70,314,LETE17,010000,50,8,42,0,13,28,141,1
71,314,LETE18,010000,45,17,0,0,18,22,205,1
72,314,LETE19,010000,40,23,0,0,26,41,186,1
73,314,LETE21,010000,20,15,0,0,17,5,292,1
74,314,LETE22,010000,20,19,0,0,19,1,251,1
75,314,LETE46,121200,2,2,0,0,4,171,175,1
76,314,LETE48,020200,2,1,0,0,3,60,60,1
77,314,MAT013,040400,2,2,0,0,4,80,99,1
78,314,MAT019,010000,25,25,0,0,33,12,145,1
79,314,MAT022,010100,20,19,0,0,21,77,251,1
80,314,MAT191,010100,1,1,0,0,6,6,6,1
81,314,TEA085,010100,2,2,0,0,9,68,79,1
