,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,310,EDC142,010101,4,4,0,0,9,120,230,1
1,310,EDC209,020200,5,3,0,0,7,3,230,1
2,310,EDC238,010100,1,1,0,0,10,17,17,1
3,310,EDC273,020200,3,3,0,0,11,133,249,1
4,310,EDC282,010100,5,5,0,0,6,113,397,1
5,310,EDC291,010100,5,5,0,0,8,66,249,1
6,310,EDC291,030300,5,5,0,0,14,214,241,1
7,310,EDC307,010100,5,3,0,0,5,225,252,1
8,310,EDCA02,010100,5,4,0,0,4,322,411,1
9,310,EDCA02,030300,5,1,0,0,1,378,378,1
10,310,EDCA02,101000,30,1,29,0,6,118,118,1
11,310,EDCA05,010100,5,2,0,0,3,133,441,1
12,310,EDCA05,020200,5,3,0,0,4,14,419,1
13,310,EDCA05,040400,10,5,0,0,7,118,415,1
14,310,EDCA05,060600,10,1,0,0,2,273,273,1
15,310,EDCA11,000500,5,5,0,0,18,294,370,1
16,310,EDCA11,001000,9,9,0,0,18,221,378,1
17,310,EDCB31,000002,15,15,0,0,27,63,259,1
18,310,EDCB32,000001,10,9,0,0,9,109,419,1
19,310,EDCH82,010100,1,1,0,0,7,54,54,1
20,310,EDCK71,010100,1,1,0,0,7,180,180,1
21,310,FCH001,100000,20,5,0,0,6,121,426,1
22,310,FCH001,150000,20,4,0,0,4,146,408,1
23,310,FCH007,030000,13,2,0,0,4,225,297,1
24,310,FCH007,060000,6,4,0,0,4,115,327,1
25,310,FCH011,010000,10,3,0,0,4,133,408,1
26,310,FCH011,020000,10,10,0,0,15,210,419,1
27,310,FCH014,010000,55,1,54,0,4,30,30,1
28,310,FCH014,020000,5,5,0,0,5,297,441,1
29,310,FCH016,010000,40,36,0,0,39,120,431,1
30,310,FCH016,020000,10,5,0,0,8,257,410,1
31,310,FCH018,010000,45,41,0,0,45,2,420,1
32,310,FCH018,020000,10,6,0,0,9,174,418,1
33,310,FCH019,010000,30,22,0,0,27,105,385,1
34,310,FCH019,020000,10,10,0,0,15,19,242,1
35,310,FCH024,010000,55,1,54,0,4,397,397,1
36,310,FCH024,020000,5,3,0,0,4,75,430,1
37,310,FCH031,010000,3,3,0,0,10,222,258,1
38,310,FCH124,010000,3,3,0,0,5,277,359,1
39,310,FCH124,030000,5,1,0,0,1,367,367,1
40,310,FCH124,040000,5,1,0,0,2,275,275,1
41,310,FCH124,050000,8,2,0,0,2,370,373,1
42,310,FCH124,060000,2,1,0,0,1,418,418,1
43,310,FCH163,010000,15,13,0,0,20,29,437,1
44,310,FCH184,010000,30,30,0,0,56,2,302,1
45,310,FCH184,020000,10,10,0,0,16,168,325,1
46,310,FCH188,010000,20,6,0,0,6,168,427,1
47,310,FCH189,010000,40,40,0,0,55,38,373,1
48,310,FCH189,020000,10,10,0,0,11,89,410,1
49,310,FCH190,010000,30,19,0,0,21,107,417,1
50,310,FCH190,020000,10,7,0,0,8,114,239,1
51,310,FCH192,010100,25,18,0,0,18,29,419,1
52,310,FCH248,010000,25,9,0,0,12,29,418,1
53,310,FCH274,010000,35,20,0,0,23,111,425,1
54,310,FCH288,010000,15,7,0,0,9,157,385,1
55,310,FCH289,000001,5,1,0,0,2,415,415,1
56,310,FCH289,000003,5,1,0,0,1,63,63,1
57,310,FCH289,000006,5,1,0,0,1,161,161,1
58,310,FCH289,000007,5,1,0,0,1,132,132,1
59,310,FCH289,000013,5,2,0,0,2,238,240,1
60,310,FCH289,000014,5,3,0,0,3,6,197,1
61,310,FCH289,000019,5,1,0,0,1,119,119,1
62,310,FCH290,000001,5,1,0,0,1,234,234,1
63,310,FCH290,000002,5,2,0,0,2,63,361,1
64,310,FCH290,000004,5,2,0,0,2,150,413,1
65,310,FCH290,000006,5,1,0,0,1,161,161,1
66,310,FCH290,000013,5,1,0,0,1,157,157,1
67,310,FCH290,000014,5,1,0,0,1,26,26,1
68,310,FCH290,000019,5,1,0,0,1,119,119,1
69,310,FCH313,010000,3,3,0,0,5,178,427,1
70,310,FCH432,010000,30,25,0,0,25,2,419,1
71,310,FCH432,020000,10,10,0,0,22,19,214,1
72,310,FCH435,010000,20,8,0,0,10,30,433,1
73,310,FCH436,010000,15,8,0,0,10,19,414,1
74,310,FCH436,020000,3,3,0,0,4,71,305,1
75,310,FCH436,030000,15,4,0,0,5,146,382,1
76,310,FCH440,010000,40,36,0,0,39,38,431,1
77,310,FCH440,020000,10,8,0,0,9,167,410,1
78,310,FCHC97,010100,5,4,0,0,5,17,138,1
79,310,FCHC97,010500,5,2,0,0,2,220,225,1
80,310,FCHC97,010700,5,1,0,0,3,201,201,1
81,310,FCHC97,010800,5,1,0,0,2,180,180,1
82,310,FCHC97,010900,5,1,0,0,1,113,113,1
83,310,FCHC97,011000,5,2,0,0,2,164,194,1
84,310,FCHC97,012000,5,1,0,0,2,196,196,1
85,310,FCHC97,014000,5,3,0,0,3,131,240,1
86,310,FCHC97,015000,5,2,0,0,2,197,214,1
87,310,FCHC97,018000,5,1,0,0,1,203,203,1
88,310,FCHC97,019200,5,1,0,0,1,167,167,1
89,310,FCHC97,019700,3,1,0,0,1,209,209,1
90,310,FCHC98,010100,5,1,0,0,1,3,3,1
91,310,FCHC98,010200,5,1,0,0,1,120,120,1
92,310,FCHC98,010400,5,3,0,0,3,7,206,1
93,310,FCHC98,010600,5,1,0,0,1,161,161,1
94,310,FCHC98,010700,5,2,0,0,2,73,114,1
95,310,FCHC98,010900,5,1,0,0,1,239,239,1
96,310,FCHC98,012000,5,1,0,0,1,208,208,1
97,310,FCHC98,014000,5,3,0,0,3,108,157,1
98,310,FCHC98,015000,5,1,0,0,1,162,162,1
99,310,FCHC98,016000,5,1,0,0,1,109,109,1
100,310,FCHC98,019200,5,2,0,0,2,111,419,1
101,310,FCHC98,019800,1,1,0,0,1,68,68,1
102,310,FCHD90,010000,45,45,0,0,58,30,383,1
103,310,FCHD90,020000,20,9,0,0,12,222,414,1
104,310,FCHD94,001000,45,43,0,0,47,197,423,1
105,310,FCHD94,002000,15,7,0,0,9,51,409,1
106,310,FCHD95,001000,55,1,54,0,6,38,38,1
107,310,FCHD95,002000,5,3,0,0,4,241,430,1
108,310,FCHD96,010000,30,16,0,0,19,64,426,1
109,310,FCHF10,010000,3,3,0,0,6,231,279,1
110,310,FCHG06,010000,20,9,0,0,11,99,425,1
111,310,FCHK80,010000,20,10,0,0,11,92,409,1
112,310,ICI121,010100,10,3,0,0,5,223,387,1
113,310,LET032,010000,35,14,0,0,15,63,433,1
114,310,LETA12,040000,2,2,0,0,4,150,272,1
115,310,LETA39,010000,2,2,0,0,5,288,338,1
116,310,LETA42,010000,3,3,0,0,11,164,272,1
117,310,LETA46,010000,2,2,0,0,4,6,75,1
118,310,LETA48,010000,2,2,0,0,2,52,362,1
119,310,LETA51,010000,1,1,0,0,4,6,6,1
120,310,LETC39,010000,2,2,0,0,7,54,316,1
121,310,LETC41,010000,2,2,0,0,8,64,109,1
122,310,LETC47,010000,3,2,0,0,4,150,268,1
123,310,LETE46,070700,10,10,0,0,21,75,358,1
124,310,LETE46,101000,10,10,0,0,16,17,359,1
125,310,LETE46,141400,5,4,0,0,6,19,294,1
