,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,512,ARQ004,010100,10,10,0,0,21,9,58,1
1,512,ARQ005,050500,1,1,0,0,17,20,20,1
2,512,ARQ010,010100,5,5,0,0,12,13,48,1
3,512,ARQ010,020200,9,8,0,0,10,39,170,1
4,512,ARQ011,020200,5,5,0,0,15,39,66,1
5,512,ARQ011,080800,6,6,0,0,11,69,182,1
6,512,DIR159,010000,6,6,0,0,15,7,69,1
7,512,DIR159,020000,8,8,0,0,14,26,104,1
8,512,EBA002,010100,10,6,0,0,7,4,129,1
9,512,EBA003,010100,10,10,0,0,17,9,82,1
10,512,EBA010,010100,5,4,0,0,7,72,182,1
11,512,EBA016,010100,2,2,0,0,11,38,59,1
12,512,EBA105,010100,5,5,0,0,19,8,64,1
13,512,EBA111,010100,2,2,0,0,7,72,87,1
14,512,EBA138,010100,6,6,0,0,32,4,40,1
15,512,EBA140,010100,2,2,0,0,9,93,108,1
16,512,EBA140,020200,2,2,0,0,3,48,87,1
17,512,EBA141,020200,2,2,0,0,6,23,30,1
18,512,EBA147,010100,2,2,0,0,25,20,31,1
19,512,EBA153,010100,3,3,0,0,12,10,18,1
20,512,EBA153,020200,5,5,0,0,11,28,81,1
21,512,EBA153,030300,10,10,0,0,12,1,91,1
22,512,EBA154,010100,15,15,0,0,20,6,109,1
23,512,EBA155,010100,10,10,0,0,16,9,112,1
24,512,EBA155,020200,3,3,0,0,14,4,8,1
25,512,EBA156,010100,10,10,0,0,32,6,41,1
26,512,EBA157,010100,15,10,0,0,11,24,138,1
27,512,EBA160,010100,15,15,0,0,22,4,120,1
28,512,EBA161,010100,15,3,0,0,5,10,65,1
29,512,EBA161,020200,8,8,0,0,11,4,190,1
30,512,EBA162,010100,8,8,0,0,25,1,52,1
31,512,EBA162,020200,8,8,0,0,27,3,15,1
32,512,EBA163,010100,5,5,0,0,11,24,55,1
33,512,EBA164,010100,15,3,0,0,6,1,69,1
34,512,EBA165,010100,15,11,0,0,11,3,146,1
35,512,EBA166,010100,15,11,0,0,11,26,154,1
36,512,EBA167,010100,15,15,0,0,16,2,132,1
37,512,EBA168,000010,15,5,0,0,6,11,116,1
38,512,EBA181,010100,5,3,0,0,4,37,164,1
39,512,EBA182,010100,8,6,0,0,8,28,89,1
40,512,EBA182,020200,8,7,0,0,10,39,181,1
41,512,EBA183,010100,12,5,0,0,9,5,137,1
42,512,EBA183,020200,10,10,0,0,16,51,154,1
43,512,EBA184,010100,5,5,0,0,7,19,136,1
44,512,EBA184,030300,5,3,0,0,5,29,133,1
45,512,EBA184,040400,5,3,0,0,3,34,110,1
46,512,ECOB40,090000,17,10,0,0,14,50,170,1
47,512,ECOB40,130000,5,5,0,0,6,64,138,1
48,512,FCH006,030000,15,15,0,0,21,45,172,1
49,512,FIS136,010100,25,12,0,0,16,1,190,1
50,512,LET042,010000,45,11,30,0,13,5,190,1
51,512,MAT219,010100,25,10,0,0,13,22,182,1
